id,title,primary_industry,source_url,note,candidate_soc,candidate_onet_title,candidate_tier,candidate_coverage,created_at
79d1b24f-90fd-4838-85d1-40ed7439a7d1,Fact Checker (Online),Media & Journalism,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",43-4041.00,"Credit Authorizers, Checkers, and Clerks",strong,0.50,2026-06-29T04:29:12.204044+00:00
7aa04d41-a247-4a03-a3f8-bc56ed1aa257,Ballet Company Administrator,Arts & Performance,https://www.onetonline.org/link/summary/11-3011.00,"cited SOC 11-3011.00 is not in the O*NET taxonomy, and neither is its base",11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",weak,0.33,2026-05-04T01:53:36.810847+00:00
7aaeb4e3-e00c-4911-a244-31bb2f21965a,Backend API Developer,Tech & Engineering,https://www.onetonline.org/link/summary/15-1132.00,"cited SOC 15-1132.00 is not in the O*NET taxonomy, and neither is its base",15-1252.00,Software Developers,strong,0.50,2026-06-06T02:08:14.233726+00:00
7b4099a9-3ef6-47f5-aa92-23a92ba64cee,Health & Wellness Brand Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9111.00,Medical and Health Services Managers,weak,0.25,2026-05-10T01:54:56.487616+00:00
7bbd5f38-70da-4e99-bb55-31375e3b4387,Emergency Medicine Physician,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1214.00,Emergency Medicine Physicians,full,1.00,2026-04-22T02:52:34.239097+00:00
7bf2c4f3-10dc-4076-bcd1-0f1c69a1bc81,Hospital Lab Manager,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/clinical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""clinical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,strong,0.50,2026-05-04T01:52:48.469021+00:00
7c79ab6b-d362-464e-82ec-6798175c5503,Ski Instructor,Sports & Fitness,https://www.onetonline.org/link/summary/39-9033.00,"cited SOC 39-9033.00 is not in the O*NET taxonomy, and neither is its base",25-1072.00,"Nursing Instructors and Teachers, Postsecondary",full,1.00,2026-04-25T06:09:37.427974+00:00
7cbf0a22-a638-4e99-8034-9bf1d456cfa9,AI Trainer,Tech & Engineering,https://www.onetonline.org/link/summary/15-1257.00,"cited SOC 15-1257.00 is not in the O*NET taxonomy, and neither is its base",29-9091.00,Athletic Trainers,full,1.00,2026-06-28T04:21:52.968729+00:00
7cc47a3f-1e34-4e01-9795-5a991c39fad9,Maternal-Fetal Medicine Specialist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-and-social-assistance/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,weak,0.25,2026-04-22T02:52:32.496342+00:00
7cc48666-79ba-4911-99ad-7c4ec52df1a9,Niche Social Media Brand Owner,Gaming & Esports,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",11-9151.00,Social and Community Service Managers,weak,0.20,2026-04-22T02:52:34.239097+00:00
7cde0e21-13dc-45bd-b7d7-d3baae68a38a,Health Physicist (Nuclear Regulation),Law & Government,https://www.bls.gov/ooh/life-physical-social-science/physicists-and-astronomers.htm,"bls.gov OOH slug ""physicists-and-astronomers"" matches no O*NET occupation title",11-9111.00,Medical and Health Services Managers,strong,0.50,2026-05-03T01:52:09.556895+00:00
7cdfd7b5-71c7-4723-a01b-2b72495ee69d,Renewable Energy Permit Specialist,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.00,"cited SOC 19-4091.00 is not in the O*NET taxonomy, and neither is its base",11-9121.02,Water Resource Specialists,weak,0.25,2026-05-05T01:53:15.55116+00:00
7e715b68-b30d-4e0c-865f-ae6e89777eda,Sustainability-Focused Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-1011.03,Chief Sustainability Officers,weak,0.33,2026-07-26T03:32:28.962417+00:00
7e83367a-74c0-4ac9-ae74-0aea53d3bd62,Mobile Repair Franchise Operator,Entrepreneurship,https://www.bls.gov/ooh/personal-care-and-service/personal-care-and-service-occupations.htm,"bls.gov OOH slug ""personal-care-and-service-occupations"" matches no O*NET occupation title",27-4031.00,"Camera Operators, Television, Video, and Film",weak,0.25,2026-05-25T02:29:56.292467+00:00
7e9e0de1-d895-4016-a83e-818ad0f72cf1,Local Delivery Service Owner,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/entrepreneurs.htm,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",11-3012.00,Administrative Services Managers,weak,0.25,2026-05-08T02:04:15.518983+00:00
7ef14e5f-7979-4317-a4b2-6754bdf9ba93,AI Training Data Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial/entrepreneurs.htm,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",11-3131.00,Training and Development Managers,weak,0.25,2026-07-16T03:14:55.20977+00:00
7efaf3d2-194e-4617-ae64-11e92b96bbb6,Adaptive Equipment Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",27-4099.00,"Media and Communication Equipment Workers, All Other",weak,0.25,2026-05-25T02:29:52.733635+00:00
7f5a234f-7c85-4a26-a387-ebb8cdcf51a5,Government Grant Manager,Law & Government,https://www.bls.gov/ooh/business-and-financial-operations/grant-writers-and-officers.htm,"bls.gov OOH slug ""grant-writers-and-officers"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-07-14T02:55:25.408845+00:00
7f710a4c-ee6b-4769-9e1a-41dbc406d51c,Fragrance Blender,Marketing & Communications,https://www.onetonline.org/link/summary/51-9020.00,"cited SOC 51-9020.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-04-22T02:52:32.496342+00:00
7f728ce0-e860-4cd3-862b-58a151cd9a41,Physical Medicine and Rehabilitation Specialist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1229.04,Physical Medicine and Rehabilitation Physicians,strong,0.75,2026-05-07T01:56:38.924529+00:00
801bf3f8-3ed8-4727-a31e-0d3baa9535d2,Boundary Waters Guide,Hospitality & Events,https://www.onetonline.org/link/summary/39-6031.00,"cited SOC 39-6031.00 is not in the O*NET taxonomy, and neither is its base",11-9121.02,Water Resource Specialists,weak,0.33,2026-08-07T02:56:17.385462+00:00
8057c561-ba98-4b32-8b7e-1a773d19e8b0,Occupational Health Physician,Hospitality & Events,https://www.bls.gov/ooh/healthcare-practitioner-and-technical/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",19-5011.00,Occupational Health and Safety Specialists,strong,0.67,2026-04-22T02:52:33.86077+00:00
805e6f42-f338-4baf-a9f8-1d562816b75f,Study Skills Coach,Education & Coaching,https://www.onetonline.org/link/summary/25-9045.00,"cited SOC 25-9045.00 is not in the O*NET taxonomy, and neither is its base",25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",weak,0.33,2026-05-06T01:52:53.503568+00:00
80628838-7292-48ee-9482-14c5c86d425d,Archaeometry Specialist,Science & Research,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",11-9121.02,Water Resource Specialists,strong,0.50,2026-08-06T03:14:17.712698+00:00
8063659e-88e0-4b39-b933-b23542ea81f0,Health Tech Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9111.00,Medical and Health Services Managers,weak,0.33,2026-05-31T02:30:19.316399+00:00
809b1d04-1613-4c45-a228-7bd3bd6ef82d,Software Architect (Enterprise Systems),Tech & Engineering,https://www.onetonline.org/link/summary/15-1199.09,"cited SOC 15-1199.09 is not in the O*NET taxonomy, and neither is its base",15-1241.00,Computer Network Architects,strong,0.50,2026-06-18T02:40:20.239371+00:00
812e1f26-348e-4b3b-959c-ae1a0f746852,Climate Solutions Entrepreneur,Environment & Sustainability,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",19-2041.01,Climate Change Policy Analysts,weak,0.33,2026-04-22T02:52:32.905098+00:00
81b29c6d-d0d7-454c-9959-97cbe3ba5d85,Wildlife Restoration Technician,Environment & Sustainability,https://www.bls.gov/ooh/life-physical-and-social-science/conservation-scientists-and-foresters.htm,"bls.gov OOH slug ""conservation-scientists-and-foresters"" matches no O*NET occupation title",15-1299.02,Geographic Information Systems Technologists and Technicians,weak,0.33,2026-06-24T04:05:33.182159+00:00
81dfe359-ab31-4420-9caa-6e9fbc3a7f1f,Genetic Laboratory Technologist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-support/medical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""medical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",29-2011.00,Medical and Clinical Laboratory Technologists,strong,0.67,2026-04-26T06:32:49.974642+00:00
81ec9725-3131-4b87-93e7-1e246d4d859b,Database Administrator,Cybersecurity,https://www.bls.gov/ooh/computer-and-information-technology/database-administrators-and-architects.htm,"bls.gov OOH slug ""database-administrators-and-architects"" matches no O*NET occupation title",15-1242.00,Database Administrators,full,1.00,2026-04-22T02:52:29.206458+00:00
83018f71-2103-4b63-a776-833f740649fb,Emergency Medical Technician (Paramedic),Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-support/emergency-medical-technicians-and-paramedics.htm,"bls.gov OOH slug ""emergency-medical-technicians-and-paramedics"" matches no O*NET occupation title",29-2042.00,Emergency Medical Technicians,full,1.00,2026-06-15T02:42:56.206266+00:00
835063b8-6896-424f-9429-b4e095f45899,Pharmaceutical Quality Assurance Analyst,Supply Chain & Operations,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",15-1253.00,Software Quality Assurance Analysts and Testers,strong,0.75,2026-04-22T02:52:32.086589+00:00
83558d49-f604-4ba6-a45f-92d8868e3de1,Corporate Housing Manager,Hospitality & Events,https://www.bls.gov/ooh/management/property-real-estate-managers-and-supervisors.htm,"bls.gov OOH slug ""property-real-estate-managers-and-supervisors"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-05-03T01:53:31.129563+00:00
837df378-4b7e-4edb-9667-dfacba71a4fe,Physical Therapy Assistant,Sports & Fitness,https://www.bls.gov/ooh/healthcare-and-social-assistance/physical-therapist-assistants-and-aides.htm,"bls.gov OOH slug ""physical-therapist-assistants-and-aides"" matches no O*NET occupation title",31-2011.00,Occupational Therapy Assistants,strong,0.67,2026-04-22T02:52:32.680575+00:00
8382a894-eac6-4d40-a652-feb580d002ba,Handmade Goods Seller,Marketing & Communications,https://www.bls.gov/ooh/self-employed-workers.htm,source_url is not an O*NET or BLS OOH link: https://www.bls.gov/ooh/self-employed-workers.htm,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",weak,0.33,2026-04-22T02:52:31.392704+00:00
83b0c9d5-0aa5-4b7f-99eb-fea58bafd458,Physics Teacher,Science & Research,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1054.00,"Physics Teachers, Postsecondary",full,1.00,2026-05-21T02:12:18.710065+00:00
83ee3265-e692-4cf4-99c8-c1f0f4da878d,Emergency Medical Technician (EMT),Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-and-technical/emergency-medical-technicians-and-paramedics.htm,"bls.gov OOH slug ""emergency-medical-technicians-and-paramedics"" matches no O*NET occupation title",29-2042.00,Emergency Medical Technicians,full,1.00,2026-08-04T03:14:18.594732+00:00
84120952-326b-4ac9-a496-021e10bd506e,Robotics Coach (STEM),Education & Coaching,https://www.onetonline.org/link/summary/25-2099.00,"cited SOC 25-2099.00 is not in the O*NET taxonomy, and neither is its base",17-2199.08,Robotics Engineers,strong,0.50,2026-05-20T02:12:14.614494+00:00
8433ee0f-e6d8-406f-ad2c-eb18ae8a37d0,Social Media Strategist (News Org),Media & Journalism,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",11-9151.00,Social and Community Service Managers,weak,0.33,2026-05-27T02:17:39.943223+00:00
8492c791-1083-4f7d-afc1-bb712631ab15,Environmental Impact Assessment Officer,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.00,"cited SOC 19-4091.00 is not in the O*NET taxonomy, and neither is its base",11-1011.03,Chief Sustainability Officers,weak,0.25,2026-04-26T06:30:44.626601+00:00
849addb7-bcb6-41b6-beda-35737768d568,Video Journalist (Documentary),Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",15-1255.01,Video Game Designers,strong,0.50,2026-08-05T02:57:14.186598+00:00
84aa7101-8f25-4c09-9cc8-b2a027369df6,Luxury Goods Reseller (Online),Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",weak,0.33,2026-06-28T04:22:26.434483+00:00
8531a69b-6c95-4938-9f21-143c254f6cfa,Sustainable Fashion Researcher,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",19-3022.00,Survey Researchers,weak,0.33,2026-05-15T02:07:05.297889+00:00
85336afb-8674-42fd-80f8-7f5706e8f03b,Clinical Trial Protocol Developer,Science & Research,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,weak,0.25,2026-07-05T04:01:20.645336+00:00
8555b2ae-a81c-423f-bf39-057a7e3fe3c2,SaaS Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-06-03T02:45:41.410089+00:00
8568a7b9-1702-4e2b-b8cc-3a439529820c,Content Strategist (News Organization),Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",13-1161.01,Search Marketing Strategists,strong,0.50,2026-06-17T02:42:33.42829+00:00
85aa09ae-038b-4170-aa60-2596120bac92,Science Researcher Communicator,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",11-9121.00,Natural Sciences Managers,weak,0.33,2026-05-21T02:14:02.964313+00:00
85e85091-88a6-4ea6-8375-6408cc6fa6dd,AI-Powered App Founder,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-06-22T03:23:34.021331+00:00
85f1c5f0-7753-4d43-b071-0605d8296c7b,Dropshipping Business Owner,Supply Chain & Operations,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",weak,0.33,2026-04-22T02:52:33.86077+00:00
865e0b28-1f08-4580-b45a-cb46982ff0cf,Team Physician,Sports & Fitness,https://www.bls.gov/ooh/healthcare-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1071.00,Physician Assistants,strong,0.50,2026-07-09T03:51:32.505981+00:00
86898164-da2e-48a9-9c32-7d5d69b17c67,Science Teacher (High School),Science & Research,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1021.00,"Computer Science Teachers, Postsecondary",full,1.00,2026-05-15T02:07:41.063388+00:00
86b5ca31-41ca-43df-814c-840e29719e1e,Casino Host Manager,Hospitality & Events,https://www.onetonline.org/link/summary/39-1011.00,"cited SOC 39-1011.00 is not in the O*NET taxonomy, and neither is its base",11-1021.00,General and Operations Managers,weak,0.33,2026-04-22T03:26:34.802513+00:00
86d0bab2-ea66-482e-be4e-1e35064574b8,Federal Investigator,Law & Government,https://www.bls.gov/ooh/protective-service/federal-agents-and-special-agents.htm,"bls.gov OOH slug ""federal-agents-and-special-agents"" matches no O*NET occupation title",13-1031.00,"Claims Adjusters, Examiners, and Investigators",strong,0.50,2026-05-10T01:55:07.648253+00:00
8725af42-5fb2-4611-9001-efd2562d4254,Chemistry Teacher,Science & Research,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1052.00,"Chemistry Teachers, Postsecondary",full,1.00,2026-06-22T03:23:55.376837+00:00
874591d0-d000-46eb-a854-6beb4488585b,Maker Space Manager,Entrepreneurship,https://www.onetonline.org/link/summary/11-3011.00,"cited SOC 11-3011.00 is not in the O*NET taxonomy, and neither is its base",11-1021.00,General and Operations Managers,weak,0.33,2026-07-19T03:25:49.386006+00:00
87b3c20a-40a7-40c8-a843-fb448b4ce458,Alternative Protein Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurship.htm,"bls.gov OOH slug ""entrepreneurship"" matches no O*NET occupation title",,,none,,2026-05-13T02:08:00.525711+00:00
87e54e34-064e-40ae-ab29-e6c5ab22ed4b,Real Estate Wholesale Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/sales/real-estate-sales-agents-and-brokers.htm,"bls.gov OOH slug ""real-estate-sales-agents-and-brokers"" matches no O*NET occupation title",11-9141.00,"Property, Real Estate, and Community Association Managers",strong,0.50,2026-06-22T03:27:35.625843+00:00
886c6b82-4240-4d42-b386-77496505edcf,Barista Champion (Competition Coach),Education & Coaching,https://www.onetonline.org/link/summary/25-3098.00,"cited SOC 25-3098.00 is not in the O*NET taxonomy, and neither is its base",35-3023.01,Baristas,strong,0.50,2026-08-07T02:55:37.137173+00:00
88e2bab9-98d4-47a9-b28f-d36ffa205a9d,Physicist (Particle Physics),Science & Research,https://www.bls.gov/ooh/life-physical-social-science/physicists-and-astronomers.htm,"bls.gov OOH slug ""physicists-and-astronomers"" matches no O*NET occupation title",19-2012.00,Physicists,full,1.00,2026-05-05T01:53:50.030902+00:00
88f0ea81-2087-41ef-b278-db691411a4ec,Boutique Agency Owner (Creative Services),Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",,,none,,2026-04-22T06:26:16.261188+00:00
8a32de0a-a6c6-4d04-89e6-3ed942cb4549,Etsy Store Optimizer (E-Commerce Consultant),Entrepreneurship,https://www.onetonline.org/link/summary/11-2020.00,"cited SOC 11-2020.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-06-04T02:39:30.577888+00:00
8a6868df-05fb-42dd-9a91-d86060fd533e,Volunteer Programs Director,Gaming & Esports,https://www.onetonline.org/link/summary/11-9198.00,"cited SOC 11-9198.00 is not in the O*NET taxonomy, and neither is its base",11-9161.00,Emergency Management Directors,weak,0.33,2026-04-22T02:52:34.465719+00:00
8a8dd900-5968-4186-b913-74e63d066bde,ESL/ESOL Specialist,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,strong,0.50,2026-06-01T02:40:46.031525+00:00
8adf0d54-0560-401d-bfb3-880008735b92,Guest Services Director (Hotels),Hospitality & Events,https://www.bls.gov/ooh/management/hotel-motel-and-resort-managers.htm,"bls.gov OOH slug ""hotel-motel-and-resort-managers"" matches no O*NET occupation title",11-3012.00,Administrative Services Managers,weak,0.33,2026-06-22T03:22:51.193994+00:00
8b1f8e8d-eb0b-4d32-b525-8a3754cf74d9,Documentary Editor,Media & Journalism,https://www.onetonline.org/link/summary/27-4008.00,"cited SOC 27-4008.00 is not in the O*NET taxonomy, and neither is its base",27-3041.00,Editors,strong,0.50,2026-04-22T02:52:31.20659+00:00
8b2fa566-d4e3-4bf9-a6c7-c0166ec4d470,Lab Animal Caretaker,Science & Research,https://www.onetonline.org/link/summary/31-1011.00,"cited SOC 31-1011.00 is not in the O*NET taxonomy, and neither is its base",31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,full,1.00,2026-06-13T02:14:43.615147+00:00
8b8df767-446d-4393-a7d0-b7596021298e,Virtual Reality Fitness Studio Owner,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",11-9179.01,Fitness and Wellness Coordinators,weak,0.20,2026-04-22T03:26:02.886945+00:00
8bf02966-2436-43cf-854a-eb22481b4ae1,Museum Intern Coordinator,Education & Coaching,https://www.onetonline.org/link/summary/25-9011.00,"cited SOC 25-9011.00 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,weak,0.33,2026-04-22T02:52:30.655222+00:00
8c629a5d-b774-4729-8aa9-6007498d1f67,Literacy Interventionist,Education & Coaching,https://www.onetonline.org/link/summary/25-9045.00,"cited SOC 25-9045.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-05-04T01:53:52.286175+00:00
8c9979d8-6105-4461-af29-0447479ad036,Medical Coder (Remote Specialist),Healthcare & Medicine,https://www.onetonline.org/link/summary/29-2071.00,"cited SOC 29-2071.00 is not in the O*NET taxonomy, and neither is its base",11-9111.00,Medical and Health Services Managers,strong,0.50,2026-05-08T02:04:45.542459+00:00
8cf7d93a-5fda-464a-9557-1a87db15daa8,AI Tool SaaS Founder,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/entrepreneurs.htm,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",49-2092.00,"Electric Motor, Power Tool, and Related Repairers",weak,0.33,2026-05-04T01:52:41.675551+00:00
8d7a7933-64a1-436e-9a8f-dfe79340b000,IT Systems Administrator,Cybersecurity,https://www.bls.gov/ooh/computer-and-information-technology/computer-network-architects-and-administrators.htm,"bls.gov OOH slug ""computer-network-architects-and-administrators"" matches no O*NET occupation title",15-1244.00,Network and Computer Systems Administrators,full,1.00,2026-04-22T02:52:34.239097+00:00
8da0b04a-a2f8-457d-8a3e-fa6fe80fcd0f,Etsy Vintage Shop Owner,Gaming & Esports,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",weak,0.25,2026-04-22T02:52:29.646164+00:00
8de79d59-7dea-48c6-8a84-94733759f58f,Beauty Product Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,weak,0.33,2026-05-13T02:06:28.178477+00:00
8deccce4-b767-42e4-bc15-bed612bc2716,Holistic Health Coach,Education & Coaching,https://www.onetonline.org/link/summary/29-9011.01,"cited SOC 29-9011.01 is not in the O*NET taxonomy, and neither is its base",11-9111.00,Medical and Health Services Managers,weak,0.33,2026-05-14T02:10:22.793197+00:00
8e436142-8831-4949-b5f7-dfd7ecad1e1f,Emergency Room Physician,Cybersecurity,https://www.bls.gov/ooh/healthcare-practitioner-and-technical/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1214.00,Emergency Medicine Physicians,strong,0.67,2026-04-22T02:52:32.086589+00:00
8e824180-6588-402c-9894-2312dc8086bd,Social Commerce Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9151.00,Social and Community Service Managers,weak,0.33,2026-04-25T06:08:45.949824+00:00
8e876693-1ee2-4eef-a089-0414ed533792,Embedded Systems Developer,Tech & Engineering,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",11-3021.00,Computer and Information Systems Managers,weak,0.33,2026-04-28T07:59:02.557886+00:00
8ec535d7-679b-4943-b063-20030b81a3c8,Public Health Educator,Social Impact & Nonprofit,https://www.bls.gov/ooh/community-and-social-service/health-educators-and-community-health-workers.htm,"bls.gov OOH slug ""health-educators-and-community-health-workers"" matches no O*NET occupation title",11-2032.00,Public Relations Managers,weak,0.33,2026-08-11T02:06:24.673215+00:00
8f15e9d8-0c5e-4ce4-8251-5e88c46c8cc2,Surgeon (Orthopedic),Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1022.00,Oral and Maxillofacial Surgeons,full,1.00,2026-05-11T02:05:43.228542+00:00
8f30f380-426b-4684-94eb-4cf03cc9100d,Pharmaceutical Scientist,Healthcare & Medicine,https://www.bls.gov/ooh/life-physical-social-science/chemists-and-materials-scientists.htm,"bls.gov OOH slug ""chemists-and-materials-scientists"" matches no O*NET occupation title",15-1221.00,Computer and Information Research Scientists,strong,0.50,2026-04-22T02:52:33.087307+00:00
900a4b22-69da-407f-bdb9-d65a2d200ce8,Theater Lighting Technician,Science & Research,https://www.onetonline.org/link/summary/27-4013.00,"cited SOC 27-4013.00 is not in the O*NET taxonomy, and neither is its base",27-4015.00,Lighting Technicians,strong,0.67,2026-04-22T02:52:34.616352+00:00
9013d1dc-fd12-4fb7-99af-dca18c983f61,Language Tutor (ESL),Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1123.00,"English Language and Literature Teachers, Postsecondary",strong,0.50,2026-06-26T04:14:15.294668+00:00
904d1442-2be8-40ba-8a22-838761c341b1,Montessori Teacher,Environment & Sustainability,https://www.bls.gov/ooh/education-and-training/kindergarten-and-elementary-school-teachers.htm,"bls.gov OOH slug ""kindergarten-and-elementary-school-teachers"" matches no O*NET occupation title",25-1011.00,"Business Teachers, Postsecondary",strong,0.50,2026-04-22T02:52:34.465719+00:00
9073e26f-96a5-4989-9fbb-4c37504aa99f,Niche Podcast Network Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",15-1231.00,Computer Network Support Specialists,weak,0.25,2026-05-04T01:53:59.279016+00:00
