id,name,old_source_url,new_source_url,soc_code,occupation,confidence
882daaa5-5161-4340-8314-2d76b5f21354,Executive Chef,https://www.bls.gov/ooh/food-preparation-and-serving/chefs-and-head-cooks.htm,https://www.onetonline.org/link/summary/35-1011.00,35-1011.00,Chefs and Head Cooks,auto
889563cf-8365-44f4-bc1c-c84e6a4b91d8,Admiralty Lawyer (Maritime Law),https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
88fa820b-1d18-4fbc-ac65-51940848c692,Building Code Inspector,https://www.bls.gov/ooh/construction-and-extraction/construction-and-building-inspectors.htm,https://www.onetonline.org/link/summary/47-4011.00,47-4011.00,Construction and Building Inspectors,auto
89383af8-0854-413a-9dae-4d7fa297d55a,Blockchain Security Analyst,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
8950128e-50ee-47a8-a898-36588e54b9d6,Literacy Coach (Reading Specialist),https://www.bls.gov/ooh/education-training-and-library/special-education-teachers.htm,https://www.onetonline.org/link/summary/25-2059.00,25-2059.00,"Special Education Teachers, All Other",auto
8964b8ba-4da6-44f8-afe9-dda02600303b,Reseller (Thrift/Vintage),https://www.bls.gov/ooh/sales/retail-sales-workers.htm,https://www.onetonline.org/link/summary/41-1011.00,41-1011.00,First-Line Supervisors of Retail Sales Workers,auto
896fc085-b821-4dc6-a8ea-7355b404f3b5,Fact-Check Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
89c00210-be95-41ee-acb3-73310f93a318,Data Scientist (AI/ML),https://www.bls.gov/ooh/math/mathematicians-and-statisticians.htm,https://www.onetonline.org/link/summary/15-2021.00,15-2021.00,Mathematicians,auto
8aa80063-5feb-464a-b546-91d377e54b90,Histotechnologist,https://www.bls.gov/ooh/healthcare/clinical-laboratory-technologists-and-technicians.htm,https://www.onetonline.org/link/summary/29-2011.00,29-2011.00,Medical and Clinical Laboratory Technologists,auto
8b0132c7-885b-4a14-8a1f-5bba0649cbf8,Chemist (Pharmaceutical Research),https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
8b380c8b-4085-487f-b2ec-8b2b6dde3369,Climate Fintech Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
8bcd1ff9-7f37-42e2-96d1-b331074d9c72,Performance Rights Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
8bd9a78d-7631-48c0-a6ae-4d8edf00422f,Personal Trainer Specializing in Senior Fitness,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
8c059de9-2ab2-4a86-bad1-84870947a3ff,Head Chef (Fine Dining),https://www.bls.gov/ooh/food-preparation-and-serving/chefs-and-head-cooks.htm,https://www.onetonline.org/link/summary/35-1011.00,35-1011.00,Chefs and Head Cooks,auto
8c2f1120-54d7-4114-ad4c-6e0027e2749a,AI Tools SaaS Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
8c7e2bcd-ac75-4ca5-aa03-2649dc416a44,Research Data Scientist (Life Sciences),https://www.bls.gov/ooh/life-physical-and-social-science/medical-scientists.htm,https://www.onetonline.org/link/summary/19-1042.00,19-1042.00,"Medical Scientists, Except Epidemiologists",auto
8c825d6d-982c-4200-b73c-ddf69d70e235,Independent Newsletter Creator,https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
8c981ec0-bf6b-4c15-ad00-71567c1a46a9,Research Laboratory Statistician,https://www.bls.gov/ooh/math/statisticians.htm,https://www.onetonline.org/link/summary/15-2041.00,15-2041.00,Statisticians,auto
8ca7d858-5409-460b-b401-2c7aa9031095,Tech Support Specialist (Enterprise),https://www.bls.gov/ooh/computer-and-information-technology/computer-support-specialists.htm,https://www.onetonline.org/link/summary/15-1231.00,15-1231.00,Computer Network Support Specialists,auto
8ceeef36-981d-4fba-941d-1cdaf813de00,Financial Planner (Retirement),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
8d3052df-59ba-4c34-b277-385bebb3a480,Business Insurance Broker,https://www.bls.gov/ooh/sales/insurance-sales-agents.htm,https://www.onetonline.org/link/summary/41-3021.00,41-3021.00,Insurance Sales Agents,auto
8d95e6e0-438e-4dbc-af2f-e1b4b5f81e18,Experimental Physicist,https://www.bls.gov/ooh/life-physical-and-social-science/physicists-and-astronomers.htm,https://www.onetonline.org/link/summary/19-2011.00,19-2011.00,Astronomers,auto
8dacb71e-358b-450a-8b7b-4fa98c3cceea,Author (Self-Publishing),https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
8dedc3a9-c2ed-4096-8f68-acf7e7456e8f,Culinary Director (Restaurants),https://www.bls.gov/ooh/food-preparation-and-serving/chefs-and-head-cooks.htm,https://www.onetonline.org/link/summary/35-1011.00,35-1011.00,Chefs and Head Cooks,auto
8e33a119-df1d-42a2-8a3a-7b149d91fe96,Environmental Policy Specialist,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
8e84ebcc-721f-4ba3-8d37-39495d753e49,Information Security Analyst,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
8e93f131-c5c0-4ef9-8f2a-24326e438e2f,Security Operations Center (SOC) Manager,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
8f1f4800-b406-4c33-9a38-88ac53268848,Conservation Technology Developer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
8fa991a0-960e-4f50-93e3-0bff57b5c6fb,Primatologist,https://www.bls.gov/ooh/life-physical-and-social-science/zoologists-and-wildlife-biologists.htm,https://www.onetonline.org/link/summary/19-1023.00,19-1023.00,Zoologists and Wildlife Biologists,auto
90591b88-a9b5-4f6a-adb8-26f61ef861fb,AI SaaS Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
9070ba23-beff-4756-9a30-1caf76325ed4,Budget Analyst,https://www.bls.gov/ooh/business-and-financial/budget-analysts.htm,https://www.onetonline.org/link/summary/13-2031.00,13-2031.00,Budget Analysts,auto
90fe7050-c855-46cf-b676-bedfbcde88f3,Election Law Specialist,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
91543ba0-765d-40e2-8574-fee053453ba1,Residential Real Estate Agent,https://www.bls.gov/ooh/sales/real-estate-brokers-and-sales-agents.htm,https://www.onetonline.org/link/summary/41-9021.00,41-9021.00,Real Estate Brokers,auto
9175a960-ff10-4a2e-9b5a-1ebd0a799b69,Nanotechnology Engineer,https://www.bls.gov/ooh/architecture-and-engineering/materials-engineers.htm,https://www.onetonline.org/link/summary/17-2131.00,17-2131.00,Materials Engineers,auto
91922163-6dd1-4ed9-92cd-3195f3a010bc,Elder Law Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
9198d822-115a-4880-94cf-287c549314f6,Tutor for Students with Learning Disabilities,https://www.bls.gov/ooh/education-training-and-library/special-education-teachers.htm,https://www.onetonline.org/link/summary/25-2059.00,25-2059.00,"Special Education Teachers, All Other",auto
9199d754-6370-4c30-a883-1239e532ca78,Podcast Host (News/Politics),https://www.bls.gov/ooh/media-and-communication/broadcast-and-sound-engineering-technicians.htm,https://www.onetonline.org/link/summary/27-4012.00,27-4012.00,Broadcast Technicians,auto
9231a4a3-5c19-42fc-96fc-8c6a5cdcb12e,Financial Technology Engineer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
92677515-b5a4-4b67-bca0-bc3e625d7945,Montessori Teacher Trainer,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,https://www.onetonline.org/link/summary/25-1199.00,25-1199.00,"Postsecondary Teachers, All Other",auto
928a5b4b-e54f-4015-950a-0ed0140dcd9b,Private Equity Associate,https://www.bls.gov/ooh/business-and-financial/financial-analysts.htm,https://www.onetonline.org/link/summary/13-2051.00,13-2051.00,Financial and Investment Analysts,auto
928eff4e-26ea-4aee-a131-7aab06f99cf0,Financial Planning Analyst,https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
92cf011d-8405-47ea-be77-1d87169447a3,Fitness Director,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
93c997b1-0cb9-4b5c-a1fc-9bc443de0a08,Geneticist,https://www.bls.gov/ooh/life-physical-and-social-science/medical-scientists.htm,https://www.onetonline.org/link/summary/19-1042.00,19-1042.00,"Medical Scientists, Except Epidemiologists",auto
93e79c50-87c3-4ba5-a933-55e1a5b956f4,Interior Design Consultant,https://www.bls.gov/ooh/arts-and-design/interior-designers.htm,https://www.onetonline.org/link/summary/27-1025.00,27-1025.00,Interior Designers,auto
943ce551-d7b2-4e7c-9580-611c5bc8c071,Personal Training Entrepreneur,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
945225ec-49ab-454c-8084-87e4710c4f7f,Chef de Cuisine,https://www.bls.gov/ooh/food-preparation-and-serving/chefs-and-head-cooks.htm,https://www.onetonline.org/link/summary/35-1011.00,35-1011.00,Chefs and Head Cooks,auto
94f56993-2af9-4f5e-91f9-087f27b1542f,Cannabis Industry Compliance Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
9523ed5f-11ba-4b6f-a4dd-b19ad1baea88,Financial Advisor (Retirement Planning),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
95d4cdb3-cff2-444d-a169-d60f483ac926,Genomics Researcher,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
95e7ff4b-8179-48b6-b43f-5c6113355fab,Climate Policy Analyst,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
9643687d-f457-4be9-bf61-9bea2be0a4e7,Water Treatment Technician,https://www.bls.gov/ooh/production/water-and-wastewater-treatment-plant-and-system-operators.htm,https://www.onetonline.org/link/summary/51-8031.00,51-8031.00,Water and Wastewater Treatment Plant and System Operators,auto
96443379-a980-4a29-bff3-ae46f4b3c31c,Chemist (Research & Development),https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
967c6a51-3e5d-4ea6-9972-2a14f665fd67,Regulatory Analyst (Government),https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
9694e82b-ad1f-4c0f-9b6e-4edfb32e0c5d,English Language Learner (ELL) Specialist,https://www.bls.gov/ooh/education-training-and-library/special-education-teachers.htm,https://www.onetonline.org/link/summary/25-2059.00,25-2059.00,"Special Education Teachers, All Other",auto
96ddb0d6-d001-4f10-823a-3b50bb74c0d5,Makeup Artistry Educator,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,https://www.onetonline.org/link/summary/25-1199.00,25-1199.00,"Postsecondary Teachers, All Other",auto
9705287f-ac93-4550-b274-b20d44ca98eb,Stand-Up Comedian,https://www.bls.gov/ooh/entertainment-and-sports/actors.htm,https://www.onetonline.org/link/summary/27-2011.00,27-2011.00,Actors,auto
973e106a-e408-4163-aece-4b4770363224,Resort Activities Director,https://www.bls.gov/ooh/personal-care-and-service/recreation-workers.htm,https://www.onetonline.org/link/summary/39-9032.00,39-9032.00,Recreation Workers,auto
975525b0-f4ea-4054-8a93-a54850e639e1,Landscape Architect (Residential),https://www.bls.gov/ooh/architecture-and-engineering/landscape-architects.htm,https://www.onetonline.org/link/summary/17-1012.00,17-1012.00,Landscape Architects,auto
9765adcc-5ec2-498e-96ef-8b389e05b8bb,Research Physicist,https://www.bls.gov/ooh/life-physical-and-social-science/physicists-and-astronomers.htm,https://www.onetonline.org/link/summary/19-2011.00,19-2011.00,Astronomers,auto
977b4e07-58d4-4b58-8044-d4de7f766e63,Classical Musician (Orchestra),https://www.bls.gov/ooh/entertainment-and-sports/musicians-and-singers.htm,https://www.onetonline.org/link/summary/27-2042.00,27-2042.00,Musicians and Singers,auto
9783e3ff-e6e2-4f82-a513-9e5bd2750973,Digital Wallet Developer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
97d6af8a-f3d2-4cda-a0c2-220d397a4f11,Beauty Supply Store Owner,https://www.bls.gov/ooh/sales/retail-sales-workers.htm,https://www.onetonline.org/link/summary/41-1011.00,41-1011.00,First-Line Supervisors of Retail Sales Workers,auto
97e2c721-d6c8-4627-b36e-2dc052be8a2c,Biotech Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
97e74b58-fa6e-4ffa-b859-66349034d054,Food and Beverage Manager,https://www.bls.gov/ooh/management/food-service-managers.htm,https://www.onetonline.org/link/summary/11-9051.00,11-9051.00,Food Service Managers,auto
9827ad95-dd35-4cf5-8b59-b287a3169e70,Federal Agent (TSA),https://www.bls.gov/ooh/protective-service/security-guards.htm,https://www.onetonline.org/link/summary/33-9032.00,33-9032.00,Security Guards,auto
9828e72a-2112-44c6-8f10-578cde240123,Hardware Support Technician,https://www.bls.gov/ooh/computer-and-information-technology/computer-support-specialists.htm,https://www.onetonline.org/link/summary/15-1231.00,15-1231.00,Computer Network Support Specialists,auto
982c8a3d-649f-474f-8060-185d6fad6c9a,Clinical Research Nurse,https://www.bls.gov/ooh/healthcare/registered-nurses.htm,https://www.onetonline.org/link/summary/29-1141.00,29-1141.00,Registered Nurses,auto
98ad08b3-eaf9-4a85-9759-80ee5be7000d,Private Event Chef,https://www.bls.gov/ooh/food-preparation-and-serving/chefs-and-head-cooks.htm,https://www.onetonline.org/link/summary/35-1011.00,35-1011.00,Chefs and Head Cooks,auto
98db4504-cfe3-47fc-a50c-d2cca2c62f0e,Social Media Manager (News Outlet),https://www.bls.gov/ooh/media-and-communication/public-relations-specialists.htm,https://www.onetonline.org/link/summary/27-3031.00,27-3031.00,Public Relations Specialists,auto
995a7d3b-d62e-45ab-bb6e-908cd6501410,Technical Writer (Science),https://www.bls.gov/ooh/media-and-communication/technical-writers.htm,https://www.onetonline.org/link/summary/27-3042.00,27-3042.00,Technical Writers,auto
996a158a-fb3c-47c0-9cc0-92c9c5a1680a,Financial Advisor (Millennial Focused),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
99707c7e-aade-464d-929f-b85f09bc6588,Botanical Researcher,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
99a65443-bbb3-4bdd-b5e5-34163146d260,Cannabis Compliance Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
99cd2c5d-a4df-4df4-813c-7a4e271879da,Regulatory Counsel,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
99e211aa-cbac-410c-af39-2e0b28b1c7b1,Merger & Acquisitions Advisor,https://www.bls.gov/ooh/business-and-financial/financial-analysts.htm,https://www.onetonline.org/link/summary/13-2051.00,13-2051.00,Financial and Investment Analysts,auto
99e684c7-8a72-49c2-b76d-1a4c7311528c,Kindergarten Teacher,https://www.bls.gov/ooh/education-training-and-library/preschool-teachers.htm,https://www.onetonline.org/link/summary/25-2011.00,25-2011.00,"Preschool Teachers, Except Special Education",auto
99e9ea8c-4169-490d-ad97-e7d45723d7fe,Environmental Analyst,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
9a01627c-c4a9-4d6a-981b-f4be54c4ffd2,Software Quality Assurance (QA) Engineer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
9a30aae1-13ae-4532-8016-76458bdcd342,Cybersecurity Analyst (Healthcare),https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
9ab795f8-1f64-4273-ae6f-53699f6178db,In-House Counsel,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
9b52768b-0e17-4f66-9547-260bc1812cbc,Personal Trainer (Corporate Wellness),https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
9b55268a-9b55-4a1e-b5cd-401ad71a75e3,Basketball Coach (Youth),https://www.bls.gov/ooh/entertainment-and-sports/coaches-and-scouts.htm,https://www.onetonline.org/link/summary/27-2022.00,27-2022.00,Coaches and Scouts,auto
9b6567d7-ec25-490b-8ad1-9550262071bc,Social Justice Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
9b6a1eb3-7baf-410a-8f6d-7afb06595f7b,Hairstylist (Editorial Fashion),https://www.bls.gov/ooh/personal-care-and-service/barbers-hairdressers-and-cosmetologists.htm,https://www.onetonline.org/link/summary/39-5011.00,39-5011.00,Barbers,auto
9b9e4ed1-761c-4163-94d2-1b931f37ec45,Customer Data Platform Manager,https://www.bls.gov/ooh/computer-and-information-technology/database-administrators.htm,https://www.onetonline.org/link/summary/15-1242.00,15-1242.00,Database Administrators,auto
9baa9c10-2509-4d50-b92c-a1bf585ef90a,Appellate Judge,https://www.bls.gov/ooh/legal/judges-and-hearing-officers.htm,https://www.onetonline.org/link/summary/23-1021.00,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",auto
9be87d2e-7ce1-4f03-a50e-61417ca5507c,Nonprofit Counsel,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
9bf1bcdb-68fa-4c4a-8e88-c712a1b67975,Archaeological Scientist,https://www.bls.gov/ooh/life-physical-and-social-science/anthropologists-and-archeologists.htm,https://www.onetonline.org/link/summary/19-3091.00,19-3091.00,Anthropologists and Archeologists,auto
9c09aa6a-847b-4059-b1dd-51fbcb111295,Financial Planning Advisor (Fee-Only),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
9c471afd-e499-4ade-8f1a-2359df114e55,Press Photographer,https://www.bls.gov/ooh/media-and-communication/photographers.htm,https://www.onetonline.org/link/summary/27-4021.00,27-4021.00,Photographers,auto
9c6407a9-e1f0-4b74-b9d8-332d13e9d790,SaaS Founder (Vertical),https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
9cc6b002-932e-42ed-bdf0-7b5bdf625de5,Educational Program Director,https://www.bls.gov/ooh/education-training-and-library/instructional-coordinators.htm,https://www.onetonline.org/link/summary/25-9031.00,25-9031.00,Instructional Coordinators,auto
9cd03521-29fa-4b89-b965-77a49be539ee,ESL/ESOL Instructor,https://www.bls.gov/ooh/education-training-and-library/high-school-teachers.htm,https://www.onetonline.org/link/summary/25-2031.00,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",hand-verified
9ceaea13-a9cc-493d-b461-2836bfa931ab,Chemist (Laboratory),https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
9d1dd821-cffc-4f3f-97a9-0cd3c182d96d,Local News Reporter,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
9d2aed03-05b6-4716-8b2e-d2c50f049b6e,Digital Strategist (News Organization),https://www.bls.gov/ooh/business-and-financial/market-research-analysts.htm,https://www.onetonline.org/link/summary/13-1161.00,13-1161.00,Market Research Analysts and Marketing Specialists,auto
9d4fb6ea-a278-4b78-b1bd-fbeb076bcceb,Sessional Musician (Orchestral),https://www.bls.gov/ooh/entertainment-and-sports/musicians-and-singers.htm,https://www.onetonline.org/link/summary/27-2042.00,27-2042.00,Musicians and Singers,auto
9d4fbaf0-6940-4d4f-8bfc-a2824269308e,Tutor (Math/Science),https://www.bls.gov/ooh/education-training-and-library/high-school-teachers.htm,https://www.onetonline.org/link/summary/25-2031.00,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",hand-verified
9d74b1f6-61c8-4c15-a1a1-3f63f38ec983,Water Quality Engineer,https://www.bls.gov/ooh/architecture-and-engineering/environmental-engineers.htm,https://www.onetonline.org/link/summary/17-2081.00,17-2081.00,Environmental Engineers,auto
9d885ed9-45d1-4784-8747-3d3ef70122c1,Animal Welfare Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
9de82fff-8387-4e52-8c06-0be3b8becced,Immigration Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
9dfd17c8-4254-4a66-8ac5-190a7bbe7a2b,Civil Rights Investigator,https://www.bls.gov/ooh/protective-service/private-detectives-and-investigators.htm,https://www.onetonline.org/link/summary/33-9021.00,33-9021.00,Private Detectives and Investigators,auto
9e419408-4ebb-4acc-a08c-9f7cebb0b03e,Debate Team Coach,https://www.bls.gov/ooh/education-training-and-library/high-school-teachers.htm,https://www.onetonline.org/link/summary/25-2031.00,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",hand-verified
9ea2e59b-601c-4e09-b454-cb8a8d43161f,Fact Checker (News Organizations),https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
9f0444b9-032d-44f8-86fe-dbbc9f52a61a,Ballet Dancer,https://www.bls.gov/ooh/entertainment-and-sports/dancers-and-choreographers.htm,https://www.onetonline.org/link/summary/27-2031.00,27-2031.00,Dancers,auto
9f636777-7ce4-419e-91ab-c0e0ee5edb94,Geothermal Technician,https://www.bls.gov/ooh/installation-maintenance-and-repair/heating-air-conditioning-and-refrigeration-mechanics-and-installers.htm,https://www.onetonline.org/link/summary/49-9021.00,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",auto
9f740b13-c56b-4bf9-a68d-e56d0b199291,Trademark Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
9f9631f0-35e0-4e45-9716-ef5f56601a65,Pharmaceutical Researcher (Drug Development),https://www.bls.gov/ooh/life-physical-and-social-science/medical-scientists.htm,https://www.onetonline.org/link/summary/19-1042.00,19-1042.00,"Medical Scientists, Except Epidemiologists",auto
9fcba78e-2b75-44e1-9951-b185a26ef181,Banquet Chef,https://www.bls.gov/ooh/food-preparation-and-serving/chefs-and-head-cooks.htm,https://www.onetonline.org/link/summary/35-1011.00,35-1011.00,Chefs and Head Cooks,auto
9ff4d0ea-7da6-4851-bb7b-cfedc3a684fd,Paralegal (Corporate),https://www.bls.gov/ooh/legal/paralegals-and-legal-assistants.htm,https://www.onetonline.org/link/summary/23-2011.00,23-2011.00,Paralegals and Legal Assistants,auto
9ffd689d-5ac6-4af9-b809-52c2a9d836e6,Puppetry Instructor (Community Arts),https://www.bls.gov/ooh/entertainment-and-sports/actors.htm,https://www.onetonline.org/link/summary/27-2011.00,27-2011.00,Actors,auto
a011b447-109b-44d6-9165-2466d0516c68,Exercise Physiologist,https://www.bls.gov/ooh/healthcare/exercise-physiologists.htm,https://www.onetonline.org/link/summary/29-1128.00,29-1128.00,Exercise Physiologists,auto
a0135d78-2c50-4ce7-a36c-da42e57eb046,Influencer Agency Owner,https://www.bls.gov/ooh/management/advertising-promotions-and-marketing-managers.htm,https://www.onetonline.org/link/summary/11-2011.00,11-2011.00,Advertising and Promotions Managers,auto
a0714d24-8440-4a3f-888e-b0cbe7649896,Technical Writer (Medical/Science),https://www.bls.gov/ooh/media-and-communication/technical-writers.htm,https://www.onetonline.org/link/summary/27-3042.00,27-3042.00,Technical Writers,auto
a0a352f4-2ec7-4485-af30-c05bfdef5410,Research Data Analyst,https://www.bls.gov/ooh/math/statisticians.htm,https://www.onetonline.org/link/summary/15-2041.00,15-2041.00,Statisticians,auto
a0a405ab-00cd-47e5-8efb-3c05509954fb,Interior Designer,https://www.bls.gov/ooh/arts-and-design/interior-designers.htm,https://www.onetonline.org/link/summary/27-1025.00,27-1025.00,Interior Designers,auto
a1c5645e-6c80-43a7-b4d4-f2e986b28faf,Actuary (Life Insurance),https://www.bls.gov/ooh/math/actuaries.htm,https://www.onetonline.org/link/summary/15-2011.00,15-2011.00,Actuaries,auto
a21ab204-c11a-42b0-b8d3-92b749bde90b,Water Reclamation Engineer,https://www.bls.gov/ooh/architecture-and-engineering/environmental-engineers.htm,https://www.onetonline.org/link/summary/17-2081.00,17-2081.00,Environmental Engineers,auto
a22435f7-02f0-41fc-9ca8-0cfa5a5fb69f,Embedded Systems Engineer,https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,https://www.onetonline.org/link/summary/17-2071.00,17-2071.00,Electrical Engineers,auto
