id,name,primary_industry,secondary_industries,created_at,flagged_dup_requirements,dup_shared_count,flagged_industry_mismatch,mismatch_tier,mismatch_keyword,expected_any_of
9521c978-5323-4191-8519-55f0e6b8efce,ESG Investment Analyst,Environment & Sustainability,"Science & Research,Law & Government,Tech & Engineering",2026-04-22T02:52:32.271017+00:00,no,,yes,HIGH,Investment,Business & Finance
95c9c894-576c-420c-bf1f-d6db524c1029,Sports Business Analyst,Marketing & Communications,"Business & Finance,Design & Creative,Science & Research",2026-04-22T02:52:31.20659+00:00,no,,yes,LOW,Athletic,Sports & Fitness / Healthcare & Medicine / Education & Coaching
96239caf-78b5-4267-9244-8cd7c4a4a3f7,Gallery Preparator,Arts & Performance,"Design & Creative,Hospitality & Events",2026-05-05T01:52:50.427284+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
9666270b-250b-4f85-9724-191365d8eb81,Research Ethics Officer,Law & Government,"Business & Finance,Social Impact & Nonprofit,Science & Research",2026-04-22T02:52:32.905098+00:00,no,,yes,LOW,Hospital,Healthcare & Medicine
96715f5e-6dbf-4cc8-87f1-dd8c18329991,Festival Director,Hospitality & Events,"Arts & Performance,Entrepreneurship",2026-06-18T02:38:10.265744+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
97d8c392-4614-4a72-b26e-20ccd5f20d16,Puppeteer,Education & Coaching,"Social Impact & Nonprofit,Tech & Engineering,Science & Research",2026-04-22T02:52:32.905098+00:00,no,,yes,LOW,Theater,Arts & Performance
985ffb0e-e617-49c4-b350-c9002f025369,Municipal Bond Trader,Education & Coaching,"Social Impact & Nonprofit,Tech & Engineering,Science & Research",2026-04-22T02:52:32.496342+00:00,no,,yes,LOW,Hospital,Healthcare & Medicine
989a3e74-449c-4e0f-8d5f-66de9ba68349,Skincare Formulation Specialist,Fashion & Beauty,"Science & Research,Design & Creative",2026-06-07T02:34:10.852184+00:00,no,,yes,LOW,Marketing,Marketing & Communications / Business & Finance / Media & Journalism
9910e037-04c0-4d47-8b92-939d135cbe17,Documentary Distributor,Media & Journalism,"Gaming & Esports,Tech & Engineering,Marketing & Communications",2026-04-22T02:52:30.655222+00:00,no,,yes,LOW,Theater,Arts & Performance
993ea751-aeb6-4f89-9265-c0476591db6e,Reinsurance Underwriter,Science & Research,"Healthcare & Medicine,Tech & Engineering",2026-04-22T02:52:33.087307+00:00,no,,yes,HIGH,Underwriter,Business & Finance
99cd0e08-c663-4d5b-9b9c-4d15e288877f,Adventure Travel Coordinator,Hospitality & Events,"Entrepreneurship,Environment & Sustainability",2026-06-23T04:04:37.622645+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
9a369c59-6fcd-4787-8ed2-c05fb0e1661c,Sustainable Fashion Educator,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:31.20659+00:00,no,,yes,HIGH,Fashion,Fashion & Beauty / Design & Creative / Arts & Performance
9ad5138a-890f-46df-abf9-72940a13dd44,Performance Coach (Theater),Sports & Fitness,"Healthcare & Medicine,Marketing & Communications,Architecture & Urban Planning",2026-04-22T02:52:29.856816+00:00,no,,yes,HIGH,Theater,Arts & Performance
9b27a50f-f4a9-4916-abaf-32d8a5d15558,Performance Coach for Musicians,Sports & Fitness,"Healthcare & Medicine,Marketing & Communications,Science & Research",2026-04-22T02:52:34.465719+00:00,no,,yes,HIGH,Musician,Arts & Performance
9bb8b88b-9b21-4006-bf16-c1c1d3f2e327,Grief Counselor,Tech & Engineering,"Business & Finance,Design & Creative",2026-04-22T02:52:30.47108+00:00,no,,yes,MEDIUM,Counselor,Healthcare & Medicine / Education & Coaching / Social Impact & Nonprofit / Law & Government
9c1d5996-f06e-4879-828a-1e5df3e662d7,Conference Logistics Specialist,Hospitality & Events,"Business & Finance,Tech & Engineering",2026-06-16T02:46:57.904111+00:00,no,,yes,HIGH,Logistics,Supply Chain & Operations / Aviation & Transportation
9cd20bbf-20a0-4556-8937-ab02a5e1a9fd,Microfinance Loan Officer,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:31.392704+00:00,no,,yes,LOW,Investment,Business & Finance
9cfd58b4-2774-4aa5-861f-261a2b24925b,Green Energy Auditor,Environment & Sustainability,"Tech & Engineering,Science & Research",2026-07-13T03:32:54.817176+00:00,no,,yes,HIGH,Auditor,Business & Finance / Law & Government
9d74b1f6-61c8-4c15-a1a1-3f63f38ec983,Water Quality Engineer,Environment & Sustainability,"Science & Research,Law & Government",2026-05-31T02:29:34.622978+00:00,no,,yes,MEDIUM,Engineer,Tech & Engineering / Cybersecurity / Gaming & Esports
9e7f9c74-c67d-40eb-ba53-5ece140d972d,Plant-Based Product Developer,Food & Culinary,"Science & Research,Environment & Sustainability",2026-08-12T02:24:20.443124+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
9e9e2dcc-a3ed-42e5-97eb-460618afd1d4,ESL (English as Second Language) Teacher,Environment & Sustainability,"Science & Research,Law & Government,Architecture & Urban Planning",2026-04-22T02:52:32.905098+00:00,no,,yes,HIGH,Teacher,Education & Coaching
9ee64a18-5a63-48a6-98db-aa74e51ade14,Clinical Dietitian,Food & Culinary,"Hospitality & Events,Business & Finance",2026-04-22T02:52:32.271017+00:00,no,,yes,MEDIUM,Clinical,Healthcare & Medicine / Science & Research
9f2de696-3858-4119-a00e-b435785f9750,Certified Athletic Trainer,Environment & Sustainability,"Science & Research,Law & Government,Tech & Engineering",2026-04-22T02:52:33.86077+00:00,no,,yes,HIGH,Athletic,Sports & Fitness / Healthcare & Medicine / Education & Coaching
9fae8935-7467-47e5-ba66-8e4d80154cc6,Loss Prevention Manager,Cybersecurity,"Tech & Engineering,Law & Government,Science & Research",2026-04-22T02:52:31.845128+00:00,no,,yes,LOW,Warehouse,Supply Chain & Operations
a0b1d9ff-d3f0-426e-a70e-70041c2bc374,Sports Medicine Physician,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Media & Journalism",2026-04-22T02:52:33.477982+00:00,no,,yes,HIGH,Physician,Healthcare & Medicine
a22c5f97-64dc-4519-a8d9-f6320db69921,CRISPR Gene Editor,Science & Research,"Healthcare & Medicine,Tech & Engineering",2026-07-24T03:19:42.262896+00:00,no,,yes,MEDIUM,Editor,Media & Journalism / Design & Creative / Arts & Performance / Marketing & Communications
a29f396d-f162-4e81-8e86-fa97359132f6,Cosmetologist,Supply Chain & Operations,"Business & Finance,Tech & Engineering,Science & Research",2026-04-22T02:52:30.47108+00:00,no,,yes,HIGH,Cosmetolog,Fashion & Beauty / Healthcare & Medicine
a3253baa-1b96-47ba-a650-38eedfea48aa,Commercial Real Estate Analyst,Fashion & Beauty,"Design & Creative,Marketing & Communications,Science & Research",2026-04-22T02:52:29.646164+00:00,no,,yes,LOW,Investment,Business & Finance
a42839e8-5cbc-4527-9fc6-652ec6e21b05,Luxury Goods Quality Inspector,Fashion & Beauty,"Design & Creative,Business & Finance",2026-08-10T02:12:00.524013+00:00,no,,yes,MEDIUM,Inspector,Law & Government / Environment & Sustainability / Architecture & Urban Planning / Supply Chain & Operations / Food & Culinary / Aviation & Transportation
a435e956-914b-40f7-ae1c-e91cabb1cdd5,Nonprofit Program Officer,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:30.47108+00:00,no,,yes,HIGH,Nonprofit,Social Impact & Nonprofit / Business & Finance
a4e8e263-f2cc-44a9-a414-17c102500252,Broadcast News Analyst,Hospitality & Events,"Food & Culinary,Marketing & Communications,Science & Research",2026-04-22T02:52:32.680575+00:00,no,,yes,HIGH,Broadcast,Media & Journalism / Arts & Performance
a51111df-526f-46fa-9b5d-d77be8d87e8d,Financial Planning Director,Science & Research,"Healthcare & Medicine,Tech & Engineering",2026-04-22T02:52:31.392704+00:00,no,,yes,LOW,Investment,Business & Finance
a53ec9d9-399f-447c-ada7-074600313eeb,Last-Mile Delivery Startup Founder,Entrepreneurship,"Tech & Engineering,Business & Finance",2026-07-18T02:54:50.530036+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
a6c5d501-acc1-41a9-9257-986891deb762,Wildlife Rehabilitator,Environment & Sustainability,"Science & Research,Law & Government",2026-04-22T02:52:34.239097+00:00,no,,yes,LOW,Nurse,Healthcare & Medicine
a99a5ffd-cc20-4b03-8ea9-0310d57fcd64,Textile Quality Assurance Inspector,Marketing & Communications,"Business & Finance,Design & Creative,Science & Research",2026-04-22T02:52:34.616352+00:00,no,,yes,MEDIUM,Inspector,Law & Government / Environment & Sustainability / Architecture & Urban Planning / Supply Chain & Operations / Food & Culinary / Aviation & Transportation
aafda4f0-067a-44c6-9437-4aeee377e7fc,Logistics Tech Founder,Entrepreneurship,"Tech & Engineering,Business & Finance",2026-06-11T02:37:46.014034+00:00,no,,yes,HIGH,Logistics,Supply Chain & Operations / Aviation & Transportation
ab37c934-b85a-437d-8e92-ec7658810f7d,Periodontist,Supply Chain & Operations,"Business & Finance,Tech & Engineering",2026-04-22T02:52:31.20659+00:00,no,,yes,LOW,Patient,Healthcare & Medicine
abe97caa-2aff-4b61-a193-f71e4927246c,Ghost Kitchen Operator,Marketing & Communications,"Business & Finance,Design & Creative,Science & Research",2026-04-22T02:52:32.496342+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
ac023d5e-65d8-4211-bbaf-d3bada1b5ed8,Fitness Facility Manager,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:30.082186+00:00,no,,yes,HIGH,Fitness,Sports & Fitness / Healthcare & Medicine
ac26cfdf-82fd-4cc7-815b-2350e4d09e0e,Sports Therapist,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Media & Journalism",2026-04-22T02:52:29.206458+00:00,no,,yes,HIGH,Therapist,Healthcare & Medicine / Sports & Fitness / Education & Coaching / Social Impact & Nonprofit
ac657841-95f6-4766-9ff2-c4eb876bfd8e,Fixed Income Analyst,Science & Research,"Healthcare & Medicine,Tech & Engineering,Arts & Performance",2026-04-22T02:52:31.660242+00:00,no,,yes,LOW,Investment,Business & Finance
acfa0208-1b10-4e40-a2da-1fc72505be1f,Theatrical Lighting Programmer,Arts & Performance,"Design & Creative,Hospitality & Events",2026-06-19T02:54:06.283913+00:00,no,,yes,HIGH,Programmer,Tech & Engineering / Gaming & Esports
ad0affe9-9df2-4769-bcbe-43832b9a8820,Community Health Nurse,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Education & Coaching",2026-04-22T02:52:32.905098+00:00,no,,yes,HIGH,Nurse,Healthcare & Medicine
ad3ef235-727f-4b5a-912c-6b9b0ffbf62c,Talent Agent,Marketing & Communications,"Business & Finance,Design & Creative,Science & Research",2026-04-22T02:52:33.86077+00:00,no,,yes,LOW,Musician,Arts & Performance
af145cc8-c727-4973-a952-8821f2ef26e0,Clinical Nutritionist,Food & Culinary,"Hospitality & Events,Business & Finance,Architecture & Urban Planning",2026-04-22T02:52:31.845128+00:00,no,,yes,MEDIUM,Clinical,Healthcare & Medicine / Science & Research
af9ff957-206d-4d1f-8406-8bca07934a22,Live Music Venue Manager,Arts & Performance,"Hospitality & Events,Business & Finance",2026-04-30T01:58:46.627321+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
b085448b-5364-49b9-bc25-2391077f9bdd,Investment Manager,Science & Research,"Healthcare & Medicine,Tech & Engineering",2026-04-22T02:52:32.271017+00:00,no,,yes,HIGH,Investment,Business & Finance
b0fc710c-d19d-43e1-ab01-9c729c5df25a,Supply Chain Optimization Specialist,Entrepreneurship,"Tech & Engineering,Business & Finance",2026-04-22T02:52:32.271017+00:00,no,,yes,HIGH,Supply Chain,Supply Chain & Operations
b20c96d6-8178-429d-9295-2e8ed91564d8,Fitness App Developer,Sports & Fitness,"Healthcare & Medicine,Marketing & Communications,Science & Research",2026-04-22T02:52:30.082186+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
b2718799-b8af-4d43-8d9b-0b0d233f3407,Local Food Supply Chain Founder,Entrepreneurship,"Environment & Sustainability,Business & Finance",2026-04-22T03:25:58.981028+00:00,no,,yes,HIGH,Supply Chain,Supply Chain & Operations
b27e4d28-acd4-4578-8ca6-36e0ed14d7cb,Medication Safety Officer,Social Impact & Nonprofit,"Education & Coaching,Law & Government,Science & Research",2026-04-22T02:52:34.05043+00:00,no,,yes,LOW,Hospital,Healthcare & Medicine
b2a55bf4-1dd8-46fa-b134-c4eb7b6cfcbf,Cost Accountant,Arts & Performance,"Media & Journalism,Design & Creative,Science & Research",2026-04-22T02:52:33.675655+00:00,no,,yes,HIGH,Accountant,Business & Finance
b379c0c6-7811-4fc5-8be1-b7a2c7352432,Investment Portfolio Manager,Science & Research,"Healthcare & Medicine,Tech & Engineering",2026-04-22T02:52:32.271017+00:00,no,,yes,HIGH,Investment,Business & Finance
b3e2deb5-eff7-4ba0-be6e-e54240992057,Infection Prevention Specialist,Hospitality & Events,"Food & Culinary,Marketing & Communications,Science & Research",2026-04-22T02:52:29.206458+00:00,no,,yes,LOW,Hospital,Healthcare & Medicine
b4077c66-7953-4d98-99e8-733117b0c5aa,Nonprofit Executive Director,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:30.47108+00:00,no,,yes,HIGH,Nonprofit,Social Impact & Nonprofit / Business & Finance
b4295f43-b94a-49e6-91b6-56efbd4db093,Conference Services Director,Hospitality & Events,"Business & Finance,Education & Coaching",2026-06-22T03:26:55.247158+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
b49ddd80-0ac5-4be2-aeb9-9ca2089ccb45,Environmental Due Diligence Specialist,Environment & Sustainability,"Science & Research,Law & Government,Tech & Engineering",2026-04-22T02:52:34.239097+00:00,no,,yes,LOW,Investment,Business & Finance
b4e4804d-327f-483b-8237-aac125625077,Sports Information Director,Sports & Fitness,"Healthcare & Medicine,Marketing & Communications,Science & Research",2026-04-22T02:52:30.47108+00:00,no,,yes,LOW,Journalist,Media & Journalism
b5931e0e-7159-40ec-89cb-d3efb5888848,App Developer (Independent),Marketing & Communications,"Business & Finance,Design & Creative,Architecture & Urban Planning",2026-04-22T02:52:33.675655+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
b8aaebd2-3919-4cc3-a133-2625c3da1ea5,Supply Chain Tech Founder,Entrepreneurship,"Tech & Engineering,Business & Finance",2026-06-14T02:37:53.015089+00:00,no,,yes,HIGH,Supply Chain,Supply Chain & Operations
ba263731-3ac7-42c1-8267-0225dda1aae0,Craft Brewery Owner,Marketing & Communications,"Business & Finance,Design & Creative,Media & Journalism",2026-04-22T02:52:31.660242+00:00,no,,yes,HIGH,Brewery,Food & Culinary
ba366f1e-8eb8-49c8-8427-719b0125cf70,SaaS Account Manager,Hospitality & Events,"Food & Culinary,Marketing & Communications",2026-04-22T02:52:30.264317+00:00,no,,yes,LOW,Software,Tech & Engineering / Gaming & Esports / Cybersecurity
ba9de3df-3848-4eff-9ad3-e57406df5262,Tourism Board Director,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:33.86077+00:00,no,,yes,HIGH,Tourism,Hospitality & Events / Aviation & Transportation / Environment & Sustainability
baa57d92-fe86-4266-a03d-47a2e22c9aee,Financial Crime Analyst,Law & Government,"Business & Finance,Social Impact & Nonprofit,Science & Research",2026-04-22T02:52:30.082186+00:00,no,,yes,LOW,Actor,Arts & Performance / Media & Journalism
bb23d2d6-8e8e-4aa9-8201-e7e51a833c54,Commercial Pilot,Business & Finance,"Tech & Engineering,Law & Government",2026-07-10T03:52:31.48692+00:00,no,,yes,HIGH,Pilot,Aviation & Transportation / Sports & Fitness
bda028f6-1c77-498e-8ead-f8f76025cabb,Astronomical Surveyor,Science & Research,"Tech & Engineering,Education & Coaching",2026-07-27T03:39:34.802583+00:00,no,,yes,HIGH,Surveyor,Architecture & Urban Planning / Environment & Sustainability / Supply Chain & Operations
be7f6e66-fca2-4f6b-a416-5fe8d5aef429,Opera House Director,Science & Research,"Healthcare & Medicine,Tech & Engineering,Architecture & Urban Planning",2026-04-22T02:52:33.86077+00:00,no,,yes,LOW,Performer,Arts & Performance / Sports & Fitness
be8df84e-ea8a-4403-ad8b-29e5f7e8cab5,Insurance Risk Underwriter,Media & Journalism,"Marketing & Communications,Arts & Performance,Science & Research",2026-04-22T02:52:34.05043+00:00,no,,yes,HIGH,Underwriter,Business & Finance
be9d8eeb-37a7-488c-879a-73e5a3611c60,Community Currency Designer,Entrepreneurship,"Social Impact & Nonprofit,Design & Creative",2026-06-22T02:43:42.973504+00:00,no,,yes,LOW,Systems,Tech & Engineering / Cybersecurity / Supply Chain & Operations
c0b4ca21-54b8-4998-97d3-139de10dbd26,Logistics Startup Founder,Entrepreneurship,"Tech & Engineering,Business & Finance",2026-05-10T01:54:59.854523+00:00,no,,yes,HIGH,Logistics,Supply Chain & Operations / Aviation & Transportation
c0bc8f33-9ffd-4e2c-abbb-ae784edaeac5,Social Impact Startup Founder,Entrepreneurship,"Social Impact & Nonprofit,Tech & Engineering",2026-07-30T02:48:39.786576+00:00,no,,yes,LOW,Sustainability,Environment & Sustainability / Business & Finance / Supply Chain & Operations / Architecture & Urban Planning
c1f3824f-2fd6-4dbb-aff7-04ce5f2934eb,Dental Hygienist,Supply Chain & Operations,"Business & Finance,Tech & Engineering,Science & Research",2026-04-22T02:52:29.646164+00:00,no,,yes,LOW,Patient,Healthcare & Medicine
c210bf05-a15f-44a4-bba1-17e1cd17a37b,Financial Analyst,Science & Research,"Healthcare & Medicine,Tech & Engineering,Arts & Performance",2026-04-22T02:52:31.20659+00:00,no,,yes,HIGH,Financial Analyst,Business & Finance
c21d0c45-ca88-4a49-bd1c-d543b462e38c,Conference Planning Director,Hospitality & Events,"Business & Finance,Media & Journalism",2026-05-29T02:08:30.026095+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
c25447da-fd34-41c0-acf1-b65058c9d2c3,Electrocardiogram Technician,Cybersecurity,"Tech & Engineering,Law & Government,Science & Research",2026-04-22T02:52:33.295118+00:00,no,,yes,LOW,Patient,Healthcare & Medicine
c67c324a-2d20-4192-ad40-82a9e15c3694,Event Registrar,Hospitality & Events,Business & Finance,2026-06-27T04:00:03.892168+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
c84670f4-d71d-43e2-9a6a-f870a7094b3a,Live Music Venue Booker,Arts & Performance,"Hospitality & Events,Business & Finance",2026-06-18T02:38:43.746141+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
c9b2ef32-79d1-483a-8b83-5f63261417d5,E-Commerce Marketplace Operator,Entrepreneurship,"Business & Finance,Tech & Engineering",2026-06-24T04:05:23.727094+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
c9ca54d4-5cb7-46f0-8f23-70a44f5536c3,Fitness Class Instructor,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Architecture & Urban Planning",2026-04-22T02:52:30.47108+00:00,no,,yes,HIGH,Fitness,Sports & Fitness / Healthcare & Medicine
ca28a191-4882-465b-ab4a-3404799f46df,Classical Music Impresario,Arts & Performance,"Business & Finance,Hospitality & Events",2026-05-24T02:09:22.901836+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
cb02dae1-720e-42ba-82a2-798c1afa5d67,Biomechanics Research Specialist,Sports & Fitness,"Healthcare & Medicine,Science & Research",2026-04-22T02:52:33.295118+00:00,no,,yes,LOW,Software,Tech & Engineering / Gaming & Esports / Cybersecurity
cb2fbd0e-2744-4366-87f0-3e4d66958ac2,Inclusive Beauty Product Developer,Fashion & Beauty,"Science & Research,Design & Creative",2026-06-30T04:08:44.601514+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
cb709c5e-3d6d-4f3d-bcc5-de660230930c,Sustainable Beauty Product Formulator,Fashion & Beauty,"Science & Research,Entrepreneurship",2026-06-12T02:34:30.691631+00:00,no,,yes,LOW,Sustainability,Environment & Sustainability / Business & Finance / Supply Chain & Operations / Architecture & Urban Planning
cbfb113d-d5d5-41c9-a016-27727bd26878,Metallurgist,Science & Research,"Tech & Engineering,Environment & Sustainability",2026-07-18T02:55:04.791024+00:00,no,,yes,LOW,Aircraft,Aviation & Transportation
ce03af0f-ea8b-479e-a8c2-8568e9576f4d,Conference Organizer,Hospitality & Events,"Business & Finance,Media & Journalism",2026-04-22T03:26:48.866302+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
ced963b6-63a7-4b72-b77c-62bc73ee6170,Beauty Brand Developer,Fashion & Beauty,"Entrepreneurship,Design & Creative",2026-06-05T02:15:02.243288+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
cf89121d-1bec-4693-9d19-b3f8ecb92957,Curriculum Developer (K-12),Education & Coaching,"Design & Creative,Science & Research",2026-04-22T02:52:29.856816+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
d032693f-0844-4989-8937-9964f0082c21,Volunteer Engagement Manager,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:30.655222+00:00,no,,yes,LOW,Nonprofit,Social Impact & Nonprofit / Business & Finance
d108d219-714d-4ddd-b77e-fa32b235d817,Commodities Trader,Business & Finance,"Entrepreneurship,Law & Government",2026-04-22T06:25:50.312635+00:00,no,,yes,LOW,Supply Chain,Supply Chain & Operations
d15c34ee-cad3-45fb-ac1a-84edaf3eb15c,Festival Producer,Hospitality & Events,"Arts & Performance,Entrepreneurship",2026-05-13T02:08:23.186975+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
d20bf9a4-db65-4ce8-801a-e641829eb121,Artist Residency Program Manager,Arts & Performance,"Education & Coaching,Entrepreneurship",2026-06-12T02:33:46.404023+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
d5219a9d-ffa4-4c18-a7b4-d3d1944eeead,Event Coordinator (Weddings),Hospitality & Events,"Design & Creative,Business & Finance",2026-06-04T02:41:21.280738+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
d5238946-59dd-4ab6-8dc6-f387b774617d,Sports Video Analyst,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:31.660242+00:00,no,,yes,LOW,Coach,Sports & Fitness / Education & Coaching / Business & Finance / Social Impact & Nonprofit
d534dba4-d70d-4692-a2d0-80de1b56ef7e,Corporate Skills Trainer,Education & Coaching,"Business & Finance,Social Impact & Nonprofit",2026-04-22T02:52:31.660242+00:00,no,,yes,LOW,Software,Tech & Engineering / Gaming & Esports / Cybersecurity
d6802f33-1452-41de-9d0c-2dfe1d04105b,Destination Management Coordinator,Hospitality & Events,"Business & Finance,Media & Journalism",2026-07-10T03:52:06.299925+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
d6c81f43-b70b-4288-baa4-96997584b98e,Costume Rental Business Owner,Fashion & Beauty,"Hospitality & Events,Design & Creative",2026-04-22T02:52:29.646164+00:00,no,,yes,LOW,Performer,Arts & Performance / Sports & Fitness
d6dbec66-5c48-4f7e-91d3-f8823b541d61,Import/Export Broker,Business & Finance,"Entrepreneurship,Law & Government",2026-06-22T02:43:32.100659+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
d7d04816-9632-44d2-9b80-0365497359be,Fitness Influencer and Content Creator,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:33.295118+00:00,no,,yes,HIGH,Fitness,Sports & Fitness / Healthcare & Medicine
d7f34fd4-6568-4300-8ac2-5d1cbbc1c0cc,Convention Center Director,Hospitality & Events,Business & Finance,2026-04-22T02:52:34.05043+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
d81ed120-361b-4498-8db7-5d60cb017f11,Carbon Offset Project Developer,Environment & Sustainability,"Science & Research,Business & Finance",2026-05-08T02:04:22.222095+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
d955c258-2267-4fc8-b201-99d170807880,Augmented Reality Developer,Hospitality & Events,"Food & Culinary,Marketing & Communications,Architecture & Urban Planning",2026-04-22T02:52:34.465719+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
d9f14271-79f7-4b48-9dc2-37bcccf69356,Coastal Resilience Manager,Environment & Sustainability,"Law & Government,Science & Research",2026-08-07T02:57:38.726222+00:00,no,,yes,LOW,Engineer,Tech & Engineering / Cybersecurity / Gaming & Esports
da133154-f6c2-4bc2-8073-f761be787b6d,Skincare Product Developer,Fashion & Beauty,"Science & Research,Design & Creative",2026-05-21T02:13:29.732824+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
da2ba049-62cc-4e11-b246-860fb41ac88a,Wellness Retreat Organizer,Entrepreneurship,"Hospitality & Events,Healthcare & Medicine",2026-05-18T02:13:04.872876+00:00,no,,yes,LOW,Marketing,Marketing & Communications / Business & Finance / Media & Journalism
da817efe-dda5-4083-a3a1-73fe82c5ddf9,Sustainable Fashion Analyst,Environment & Sustainability,"Business & Finance,Science & Research",2026-06-29T04:28:56.358297+00:00,no,,yes,HIGH,Fashion,Fashion & Beauty / Design & Creative / Arts & Performance
dd07966d-e946-483e-93ad-893d0e0fa1cf,Publisher Relations Manager,Marketing & Communications,"Business & Finance,Design & Creative,Science & Research",2026-04-22T02:52:29.422718+00:00,no,,yes,LOW,Journalist,Media & Journalism
dd29b9e1-d7be-44b7-bec7-ebc26f1b23d9,Accounting Firm Partner,Hospitality & Events,"Food & Culinary,Marketing & Communications,Science & Research",2026-04-22T02:52:29.646164+00:00,no,,yes,LOW,Accountant,Business & Finance
ddde905a-e1db-4dc1-b3ee-41dfe385510a,Skincare Formulation Scientist,Fashion & Beauty,"Science & Research,Healthcare & Medicine",2026-04-24T06:31:00.478174+00:00,no,,yes,LOW,Marketing,Marketing & Communications / Business & Finance / Media & Journalism
de3916da-79a2-4cfe-8ea2-33196b1d1062,Delivery Service Operator,Entrepreneurship,"Business & Finance,Tech & Engineering",2026-06-08T02:38:45.278093+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
df44f95c-6347-4d66-95b7-9439390a5d37,Brewery Operations Manager,Entrepreneurship,"Business & Finance,Hospitality & Events",2026-08-07T02:56:26.944931+00:00,no,,yes,HIGH,Brewery,Food & Culinary
dfdc0f7b-c0bb-48e4-9a3a-90210f3b260d,Import-Export Manager,Business & Finance,"Entrepreneurship,Law & Government",2026-07-10T03:52:35.058667+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
e05caf1f-f6e0-4333-8491-b39da6340791,Pipe Organ Builder,Tech & Engineering,"Business & Finance,Design & Creative",2026-04-22T02:52:30.264317+00:00,no,,yes,HIGH,Organ Builder,Arts & Performance
e0795c5d-d390-4161-b26f-e427e8dacfb2,Club Manager (Nightlife/Social),Hospitality & Events,"Business & Finance,Entrepreneurship",2026-06-11T02:39:13.522929+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
