shared_count,normalized_opening,id,name,primary_industry,created_at,requirements
9,bachelor s degree finance business related field preferred,a8deba1e-9bbc-4f5f-bf43-b16a7f9d1fa6,Corporate Wellness Finance Coordinator,Business & Finance,2026-08-12T02:26:24.85162+00:00,"Bachelor's degree in finance, business, or related field preferred; certification in financial wellness, HR, or benefits administration is helpful but not always required."
9,bachelor s degree finance business related field preferred,c35efdc1-70dc-4acf-9362-ee1b93eeccdf,Commercial Loan Officer,Science & Research,2026-04-22T02:52:30.082186+00:00,"Bachelor's degree in finance, business, or related field preferred; professional certifications such as Certified Lender or mortgage broker license may be required depending on employer and state regulations."
9,bachelor s degree finance business related field preferred,f23f294c-eed2-41bf-993c-98203b196e7e,Equity Crowdfunding Specialist,Business & Finance,2026-05-08T02:03:19.940359+00:00,"A bachelor's degree in finance, business, or related field is preferred; certifications in securities or investment analysis strengthen credentials, though some roles accept relevant experience."
9,bachelor s degree public administration business related field,28b135b6-50a4-432b-b205-128b25879128,Municipal Administrator,Law & Government,2026-04-28T08:00:00.290752+00:00,"A bachelor's degree in public administration, business, or related field is typically required; some positions prefer a master's degree and relevant municipal experience."
9,bachelor s degree public administration business related field,66904899-5f0b-4283-a80e-3e4c5e84e031,Housing Authority Director,Law & Government,2026-04-22T02:52:33.675655+00:00,"A bachelor's degree in public administration, business, or related field is typically required, along with several years of experience in housing, property management, or government administration."
9,bachelor s degree public administration business related field,7666d4fc-04bd-46e1-9931-8310c8155fdd,City Manager,Gaming & Esports,2026-04-22T02:52:29.422718+00:00,"Bachelor's degree in public administration, business, or related field; many positions prefer a Master's in Public Administration (MPA) and prior experience in government or municipal roles."
9,bachelor s degree public administration business related field,7f5a234f-7c85-4a26-a387-ebb8cdcf51a5,Government Grant Manager,Law & Government,2026-07-14T02:55:25.408845+00:00,"A bachelor's degree in public administration, business, or a related field is preferred; many entry-level positions accept high school graduates with relevant experience."
9,bachelor s degree public administration business related field,83f12676-a4b4-45ad-a459-0abbb6d593fa,Municipal Government Manager,Law & Government,2026-07-06T04:05:57.804264+00:00,"Bachelor's degree in public administration, business, or related field required; many positions prefer a master's degree and prior experience in municipal government or public service."
9,bachelor s degree public administration business related field,84c824d1-6056-445d-9ca6-cc3eb6323674,Town Administrator,Law & Government,2026-04-22T06:26:55.31801+00:00,"A bachelor's degree in public administration, business, or related field is typically required, often with prior experience in municipal government or administration."
9,bachelor s degree public administration business related field,8852e0dd-7801-4648-9262-970c4694869f,Tribal Government Administrator,Law & Government,2026-06-26T04:14:46.465115+00:00,"A bachelor's degree in public administration, business, or related field is often preferred; strong knowledge of tribal government structures and federal Indian law is valuable."
9,bachelor s degree public administration business related field,a30b4653-6c9c-47fc-a49d-f8af5751919e,Tribal Administrator,Law & Government,2026-04-29T01:59:20.104417+00:00,"A bachelor's degree in public administration, business, or a related field is often preferred, though relevant experience in tribal government or community administration can substitute."
9,bachelor s degree public administration business related field,de0fcf14-c099-4521-9996-d92a88a55c71,Grants Management Specialist (Government),Law & Government,2026-04-22T02:52:33.675655+00:00,"A bachelor's degree in public administration, business, or related field is preferred; some entry-level positions accept associate degrees with relevant experience in administrative or financial work."
9,bachelor s degree cybersecurity computer science related field,32cd69c5-f73f-45ab-b25d-30ce1ebe09b9,Security Operations Center Manager,Cybersecurity,2026-04-22T02:52:30.47108+00:00,"Bachelor's degree in cybersecurity, computer science, or related field preferred; CompTIA Security+, CISSP, or similar certifications typically required or expected."
9,bachelor s degree cybersecurity computer science related field,33fb266b-7a20-477a-8099-66ae0f89477e,Election Security Director,Law & Government,2026-08-12T02:27:41.058999+00:00,"Bachelor's degree in cybersecurity, computer science, or related field; certifications like CISSP or CEH; security clearance often required."
9,bachelor s degree cybersecurity computer science related field,45b670c9-0fe7-47dd-93e7-da16569ac16c,Threat Intelligence Analyst,Cybersecurity,2026-04-22T02:52:30.082186+00:00,"Bachelor's degree in cybersecurity, computer science, or related field preferred; certifications such as CISSP, CEH, or GIAC Security Essentials (GSEC) are highly valued."
9,bachelor s degree cybersecurity computer science related field,5c42c054-9da6-48b4-aa54-1c15ce579107,Aviation Cybersecurity Officer,Aviation & Transportation,2026-08-13T02:25:21.431945+00:00,"Bachelor's degree in cybersecurity, computer science, or related field plus industry certifications (Security+, CISSP, or CEH) and aviation security clearance."
9,bachelor s degree cybersecurity computer science related field,8bad15cf-3ebe-4dc8-821f-e684b8427e80,Supply Chain Security Analyst,Cybersecurity,2026-08-13T02:25:51.873597+00:00,"Bachelor's degree in cybersecurity, computer science, or related field plus industry certifications (Security+, CISSP, or supply chain security credentials) typically required."
9,bachelor s degree cybersecurity computer science related field,a6553769-0138-4b85-9784-fafb2034d971,Third-Party Risk Manager,Cybersecurity,2026-08-13T02:25:58.926256+00:00,"A bachelor's degree in cybersecurity, computer science, or related field is typically required, along with certifications like CISSP, CISM, or vendor-specific risk management credentials."
9,bachelor s degree cybersecurity computer science related field,c882d20b-3d3b-4f69-ae7f-855bb77466ab,Red Team Operator,Cybersecurity,2026-08-14T02:23:38.441062+00:00,"Bachelor's degree in cybersecurity, computer science, or related field recommended; industry certifications like CEH, OSCP, or Security+ typically required or strongly preferred."
9,bachelor s degree cybersecurity computer science related field,d83f6c11-dc83-4d6d-adc7-176ee2d65190,FBI Cybercrime Investigator,Law & Government,2026-06-24T04:05:40.186784+00:00,"Bachelor's degree in cybersecurity, computer science, or related field; active Secret or Top Secret security clearance; and relevant IT certifications (Security+, CEH) or law enforcement experience required."
9,bachelor s degree cybersecurity computer science related field,f891ddbc-cc1f-4c37-8c4b-4fdcf7a60b75,Infrastructure Security Engineer,Tech & Engineering,2026-07-29T03:15:53.138065+00:00,"Bachelor's degree in cybersecurity, computer science, or related field preferred; CompTIA Security+, Certified Ethical Hacker (CEH), or CISSP certifications typically required or strongly preferred."
9,no formal degree required success depends on business,350a39a0-149e-4391-8744-15c8dd4a464b,Membership Community Founder,Entrepreneurship,2026-04-22T02:52:33.675655+00:00,"No formal degree required; success depends on business acumen, marketing skills, and demonstrated ability to build and manage communities through self-directed learning or entrepreneurship programs."
9,no formal degree required success depends on business,68e3a30c-a6ea-4c8f-9453-44db1daf2365,Product-Based Startup Founder,Entrepreneurship,2026-06-29T04:28:12.096408+00:00,"No formal degree required; success depends on business acumen, technical or domain expertise, and access to funding or capital."
9,no formal degree required success depends on business,7e6b1bf5-e3a3-4d30-a817-082ce24ba8f0,Subscription Box Entrepreneur,Entrepreneurship,2026-06-22T03:26:31.495159+00:00,"No formal degree required; success depends on business acumen, marketing skills, and passion for your niche—many subscription entrepreneurs start while in high school or college."
9,no formal degree required success depends on business,aaf4073d-f91a-46d5-898d-5f21bd80269e,DTC Brand Founder,Marketing & Communications,2026-04-22T02:52:29.206458+00:00,"No formal degree required; success depends on business acumen, digital marketing skills, and often learning through online courses, mentorship, or startup accelerators."
9,no formal degree required success depends on business,b4928ac3-ad6e-41f7-8958-a43dcda3c80a,Digital Nomad Business Owner,Entrepreneurship,2026-06-24T04:05:26.897262+00:00,"No formal degree required; success depends on business skills, digital literacy, and relevant expertise in your chosen field (marketing, coding, design, etc.)."
9,no formal degree required success depends on business,c29fc7b0-c23d-4921-9468-6700f3e0474d,Drop-Shipping Business Owner,Entrepreneurship,2026-05-11T02:05:12.372078+00:00,"No formal degree required; success depends on business acumen, digital marketing skills, customer service knowledge, and basic understanding of e-commerce platforms and supplier management."
9,no formal degree required success depends on business,d0f16ddd-d56b-4218-b76c-e89f63b36f87,Marketplace Founder,Entrepreneurship,2026-04-22T02:52:29.206458+00:00,"No formal degree required; success depends on business acumen, coding/design skills or ability to hire them, and deep understanding of your target market."
9,no formal degree required success depends on business,ea03843a-6d81-41ea-92ba-947bb3379415,Reseller Entrepreneur,Entrepreneurship,2026-05-21T02:11:31.559495+00:00,"No formal degree required; success depends on business acumen, platform knowledge (eBay, Amazon, Shopify), and financial literacy to manage inventory and pricing."
9,no formal degree required success depends on business,fe35ca69-4455-4a76-b939-b25703b83adb,Solo Service Business Owner,Entrepreneurship,2026-06-02T02:38:12.909357+00:00,"No formal degree required; success depends on business skills, industry expertise, and often completion of business registration and any industry-specific certifications relevant to your service."
8,bachelor s degree finance economics business required series,06792bf2-4339-46f3-98f1-68fd7b3f45d6,Dividend Reinvestment Specialist,Business & Finance,2026-04-22T02:52:29.422718+00:00,"Bachelor's degree in finance, economics, or business required; Series 7 or Series 65 securities license and CFA certification typically needed for advancement."
8,bachelor s degree finance economics business required series,203d3789-0561-4759-8c8e-3f0f5c18e689,Investment Advisor,Cybersecurity,2026-04-22T02:52:32.680575+00:00,"Bachelor's degree in finance, economics, or business required; Series 7, Series 65, or Series 66 licenses mandatory; CFA or CFP certification preferred."
8,bachelor s degree finance economics business required series,5575684e-20f0-4fc0-854a-36373e632bce,Portfolio Manager (Wealth Management),Business & Finance,2026-06-21T02:40:20.919338+00:00,"Bachelor's degree in finance, economics, or business required; Series 7, Series 65, or equivalent securities licenses and CFP certification typically needed within first few years."
8,bachelor s degree finance economics business required series,9069bc43-af04-4e83-9ce9-4c0ebce3d7f6,Municipal Bond Advisor,Business & Finance,2026-05-24T02:10:21.779566+00:00,"Bachelor's degree in finance, economics, or business required; Series 7 and Series 63 securities licenses mandated; MBA preferred for advancement."
8,bachelor s degree finance economics business required series,af83a428-fb96-4822-8cf6-bf6f40523683,Financial Advisor (Wealth Management),Business & Finance,2026-04-23T06:30:08.131409+00:00,"Bachelor's degree in finance, economics, or business required; Series 7 and Series 63/65 licenses mandatory; many roles require CFP (Certified Financial Planner) certification after 3+ years experience."
8,bachelor s degree finance economics business required series,be68e658-1277-4fa1-8a81-b1a37f27e023,Private Banking Advisor,Business & Finance,2026-04-22T02:52:29.422718+00:00,"Bachelor's degree in finance, economics, or business required; Series 7, Series 65, or Series 66 licenses needed; many roles require MBA or CFP certification."
8,bachelor s degree finance economics business required series,c913a23d-8c1f-48f4-844d-33a1763b7cb3,Financial Planner (Wealth Management),Business & Finance,2026-05-04T01:52:22.061371+00:00,"Bachelor's degree in finance, economics, or business required; Series 7 and 65 licenses and CFP certification typically needed for advancement."
8,bachelor s degree finance economics business required series,d108d219-714d-4ddd-b77e-fa32b235d817,Commodities Trader,Business & Finance,2026-04-22T06:25:50.312635+00:00,"Bachelor's degree in finance, economics, or business required; Series 3 (Futures) or Series 65 (investment advisor) licenses typically needed."
8,high school diploma required bachelor s degree hospitality,09257a56-b78f-49c2-a5e1-67d1e9ccd55a,Resort Facilities Manager,Hospitality & Events,2026-04-29T02:00:52.938216+00:00,High school diploma required; bachelor's degree in hospitality management or business preferred; professional certifications in facility management or hospitality operations are advantageous.
8,high school diploma required bachelor s degree hospitality,0b9155dd-f234-49ba-b71e-168755e54ae9,Venue Manager,Hospitality & Events,2026-04-25T06:09:12.368224+00:00,"High school diploma required; bachelor's degree in hospitality, business, or event management preferred; certifications in venue operations or event planning are valuable but not mandatory."
8,high school diploma required bachelor s degree hospitality,373e5855-b34f-46f0-be05-f51874613495,Hotel Sales Director,Hospitality & Events,2026-05-13T02:06:41.460682+00:00,"High school diploma required; bachelor's degree in hospitality management, business, or marketing preferred; 3-5 years of hospitality or hotel sales experience typically needed to reach director level."
8,high school diploma required bachelor s degree hospitality,3d23415a-effd-4639-b07c-46688aa5fe3d,Theme Park Operations Director,Hospitality & Events,2026-06-05T02:16:15.125573+00:00,"High school diploma required; bachelor's degree in hospitality management or business preferred; experience in event planning, customer service, or operations management is valuable."
8,high school diploma required bachelor s degree hospitality,68f93253-9d60-45e9-b8ce-e94f8254dbb2,Wedding Coordinator,Hospitality & Events,2026-04-29T02:00:45.761956+00:00,High school diploma required; bachelor's degree in hospitality or event management preferred; industry certifications like Certified Wedding Planner (CWP) enhance credentials but are not required.
8,high school diploma required bachelor s degree hospitality,9b68969f-a79b-4f76-83d2-4628023f525e,Convention Center Operations Manager,Hospitality & Events,2026-05-11T02:05:53.170352+00:00,"High school diploma required; bachelor's degree in hospitality management, business administration, or event management preferred; certifications like Certified Convention Management (CCM) are valuable."
8,high school diploma required bachelor s degree hospitality,d685694a-ad05-429f-ae94-b70aa9ffc5dc,Convention Planner,Hospitality & Events,2026-05-06T01:53:23.062726+00:00,"High school diploma required; bachelor's degree in hospitality, business, or event management preferred; professional certifications like Certified Meeting Professional (CMP) are advantageous but not mandatory."
8,high school diploma required bachelor s degree hospitality,e849e4eb-bc52-4294-b2c6-21c9392a609d,Guest Experience Manager (Luxury Resorts),Hospitality & Events,2026-05-28T02:01:50.370744+00:00,High school diploma required; bachelor's degree in hospitality or business preferred; certifications in customer service or resort management are advantageous.
8,earn bachelor s degree complete law school juris,1d3fb744-9d9b-4a26-a1e3-b2a22e090bcf,Compliance Lawyer,Law & Government,2026-04-22T02:52:29.422718+00:00,"Earn a bachelor's degree, complete law school (Juris Doctor), and pass the bar exam in your state; some positions may require specialized certifications in regulatory compliance."
8,earn bachelor s degree complete law school juris,42ce14aa-02d8-4cae-9e06-aa70b9561015,Title Attorney (Real Estate),Law & Government,2026-05-28T02:03:30.525761+00:00,"Earn a bachelor's degree, complete law school (Juris Doctor), and pass your state's bar exam to practice law."
8,earn bachelor s degree complete law school juris,59ad115e-5b1c-4ed0-8578-7f90d39a37a4,Intellectual Property Lawyer,Law & Government,2026-04-22T02:52:30.264317+00:00,"Earn a bachelor's degree, complete law school (Juris Doctor), and pass the bar exam in your state; IP specialization typically requires additional coursework or certification."
8,earn bachelor s degree complete law school juris,5c25906c-7da7-4f95-9ebc-e8c39d4ab1ef,Nonprofit Law Attorney,Law & Government,2026-06-12T02:34:45.868981+00:00,"Earn a Bachelor's degree, complete law school (Juris Doctor), and pass your state's bar exam."
8,earn bachelor s degree complete law school juris,7279b085-bfd7-4f15-8991-849fea62d065,Medical Malpractice Attorney,Law & Government,2026-05-05T01:53:37.995674+00:00,"You must earn a bachelor's degree, complete law school (Juris Doctor), and pass the bar exam in your state; many employers prefer litigation experience or a focus on medical law."
8,earn bachelor s degree complete law school juris,7a0c4821-4412-4af5-b5d7-fd1a00bbbc52,Entertainment Lawyer,Law & Government,2026-04-22T02:52:30.264317+00:00,"Earn a bachelor's degree, complete law school (Juris Doctor), and pass the bar exam in your state; entertainment law specialization is typically pursued after law school."
8,earn bachelor s degree complete law school juris,cb96d20d-4ff8-4826-b3b6-223171d211c3,Immigration Litigation Attorney,Law & Government,2026-06-15T02:44:34.186828+00:00,"Earn a bachelor's degree, complete law school (Juris Doctor), pass the bar exam in your state, and gain litigation experience through internships or clerkships."
8,earn bachelor s degree complete law school juris,f2c0e75e-e5d8-41e7-8aef-8ba9e4fa093e,International Law Attorney,Law & Government,2026-05-26T02:09:26.788605+00:00,"Earn a bachelor's degree, complete law school (Juris Doctor), pass the bar exam in your state, and consider specialization in international law through advanced degrees or certifications."
8,bachelor s degree finance business related field required,31b2c006-aee1-4725-8a1f-8b8f547582a2,Loan Portfolio Manager,Business & Finance,2026-04-22T02:52:32.086589+00:00,"Bachelor's degree in finance, business, or related field required; CFA, FRM, or PMP certifications preferred; 5+ years of lending or portfolio management experience typically needed."
8,bachelor s degree finance business related field required,4291e561-2b87-4f82-ad4e-d890d888f659,M&A Transaction Manager,Science & Research,2026-04-22T02:52:31.20659+00:00,"Bachelor's degree in finance, business, or related field required; MBA and certifications such as CFA or relevant M&A credentials highly preferred."
8,bachelor s degree finance business related field required,4a9360a3-de6f-46cc-9d6d-fd48841f4c0c,Underwriting Manager,Healthcare & Medicine,2026-04-22T02:52:34.616352+00:00,"Bachelor's degree in finance, business, or related field required; professional certifications such as Chartered Financial Underwriter (ChFU) or American Institute for Chartered Property and Casualty Underwriters (AICPCU) are typically expected."
8,bachelor s degree finance business related field required,73f35a43-a0da-4f90-bc8e-a3b89ab71bff,Venture Capital Associate,Business & Finance,2026-05-13T02:06:12.340785+00:00,"Bachelor's degree in finance, business, or related field required; MBA or experience in startups/finance strongly preferred."
8,bachelor s degree finance business related field required,9e5d0ab3-fd27-4486-a3ef-1ce757b9dbc5,Loan Officer (Commercial),Business & Finance,2026-05-04T01:52:18.959505+00:00,"Bachelor's degree in finance, business, or related field required; passing licensing exams (NMLS) and obtaining state credentials typically required within first year."
8,bachelor s degree finance business related field required,df93f0e0-bb38-4be5-8acb-7b55eccd520a,Financial Planner (Retirement Specialist),Business & Finance,2026-05-15T02:06:42.883093+00:00,"Bachelor's degree in finance, business, or related field required; CFP (Certified Financial Planner) certification highly preferred; Series 7/63 securities licenses typically required."
8,bachelor s degree finance business related field required,e1eb9084-de71-4b02-8438-1b94be9b7f2e,Venture Capital Analyst,Entrepreneurship,2026-04-22T02:52:29.856816+00:00,"Bachelor's degree in finance, business, or related field required; MBA or CFA certification preferred; strong financial analysis and investment experience necessary."
8,bachelor s degree finance business related field required,ebf3b98c-ca6c-4262-a8bf-0db6e6710c5e,Risk Management Consultant,Cybersecurity,2026-04-22T02:52:32.086589+00:00,"Bachelor's degree in finance, business, or related field required; certifications such as CRM (Certified Risk Manager) or FRM (Financial Risk Manager) are commonly needed or preferred."
8,bachelor s degree marine biology environmental science related,359fe0f6-0372-445f-8aac-5deba57d6724,Marine Conservation Researcher,Science & Research,2026-04-26T06:33:24.67082+00:00,"Bachelor's degree in marine biology, environmental science, or related field; many positions require a master's degree and research experience."
8,bachelor s degree marine biology environmental science related,3bf8c25f-0cef-4067-8d1f-59081f4e66bf,Ocean Conservation Specialist,Environment & Sustainability,2026-04-22T02:52:34.05043+00:00,"A bachelor's degree in marine biology, environmental science, or related field is common; certifications in diving, GIS, or environmental assessment strengthen candidacy."
8,bachelor s degree marine biology environmental science related,4b38d08f-af8e-4213-b7da-23c3f38c7b1a,Coral Reef Restoration Specialist,Environment & Sustainability,2026-08-07T02:58:26.658026+00:00,"Bachelor's degree in marine biology, environmental science, or related field preferred; diving certification (PADI or equivalent) and fieldwork experience often required or developed on the job."
8,bachelor s degree marine biology environmental science related,941a654c-c332-468e-83ea-4a98f9aba742,Marine Ecosystem Researcher,Environment & Sustainability,2026-05-03T01:51:54.947488+00:00,"Bachelor's degree in marine biology, environmental science, or related field; many positions require or prefer a master's degree and field research experience."
8,bachelor s degree marine biology environmental science related,b3edaa1d-2ada-4d50-8a80-55d9ad6428d8,Marine Resource Manager,Environment & Sustainability,2026-06-17T02:42:23.925087+00:00,"Bachelor's degree in marine biology, environmental science, or related field; state or federal certification in fisheries management or conservation required."
8,bachelor s degree marine biology environmental science related,b5e9bc92-8bb6-432f-b617-56933e06a696,Marine Debris Specialist,Supply Chain & Operations,2026-04-22T02:52:33.86077+00:00,"Bachelor's degree in marine biology, environmental science, or related field preferred; certifications in scuba diving, GIS, and water safety are advantageous."
8,bachelor s degree marine biology environmental science related,c7dfffbb-0d41-4d75-87bb-7db66d0cca24,Ocean Conservation Manager,Environment & Sustainability,2026-04-22T02:52:31.20659+00:00,"Bachelor's degree in marine biology, environmental science, or related field; many positions require graduate education and certifications in marine conservation or environmental management."
8,bachelor s degree marine biology environmental science related,fdf63749-1400-494a-9593-2cab4d630b0a,Ocean Conservation Scientist,Environment & Sustainability,2026-04-22T02:52:29.422718+00:00,"A bachelor's degree in marine biology, environmental science, or related field is typically required; many positions prefer or require a master's degree and field research experience."
8,bachelor s degree political science public policy communications,37f5392c-0930-4c83-92db-99d22bf65291,Policy Advocate (Social Justice),Social Impact & Nonprofit,2026-05-26T02:09:39.798102+00:00,"Bachelor's degree in political science, public policy, communications, or social sciences is common; many nonprofits hire strong advocates with relevant lived experience and no degree."
8,bachelor s degree political science public policy communications,a5dbe805-8e72-4245-bb20-ec1516f294fa,Policy Advocate (Advocacy Organization),Social Impact & Nonprofit,2026-06-15T02:43:12.152914+00:00,"Bachelor's degree in political science, public policy, communications, or related field preferred; strong writing and public speaking skills essential."
8,bachelor s degree political science public policy communications,a67abc6d-c1b7-4172-b90b-c4394675b5d3,State Representative (Staffer),Law & Government,2026-06-20T02:15:44.541828+00:00,"A bachelor's degree in political science, public policy, or communications is common but not always required; internships and demonstrated interest in government are valued equally."
8,bachelor s degree political science public policy communications,abe177db-f268-456a-90fd-0f71521bff3e,Advocacy Director,Marketing & Communications,2026-04-22T02:52:32.680575+00:00,"Bachelor's degree in political science, public policy, communications, or related field; certification in nonprofit management or advocacy is preferred but not always required."
8,bachelor s degree political science public policy communications,b3b19529-2f01-45ec-bec4-4cdd19612e07,Government Relations Manager,Social Impact & Nonprofit,2026-04-22T02:52:33.477982+00:00,"A bachelor's degree in political science, public policy, communications, or law is typical; many positions require 2-3 years of prior government, policy, or related experience."
8,bachelor s degree political science public policy communications,c9cb1265-3b29-4cdf-839f-66f8b203d232,Policy Advocate (Nonprofit),Social Impact & Nonprofit,2026-06-19T02:55:21.307527+00:00,"A bachelor's degree in political science, public policy, communications, or related field is common but not always required; relevant internships and demonstrated passion for the cause can substitute."
8,bachelor s degree political science public policy communications,e16cf907-4457-4bb6-9e7f-3fcaaa270cb3,Congressional Staffer,Law & Government,2026-05-05T01:55:01.172846+00:00,"A bachelor's degree in political science, public policy, communications, or related field is common but internships and demonstrated political engagement can substitute; no specific certification required."
8,bachelor s degree political science public policy communications,f2c5cba4-bbff-4de4-8ec5-7d829cabb163,Policy Advocate,Social Impact & Nonprofit,2026-07-24T03:21:12.253551+00:00,"A bachelor's degree in political science, public policy, communications, or social sciences is common; relevant internships and strong writing/research skills matter more than specific certifications."
8,bachelor s degree arts administration nonprofit management related,3f45fb90-0589-4556-87fa-d0323a7df4a1,Artist-in-Residence Coordinator,Arts & Performance,2026-07-19T03:25:35.798683+00:00,"Bachelor's degree in arts administration, nonprofit management, or related field preferred; experience with artist management, event planning, or nonprofit operations helpful."
8,bachelor s degree arts administration nonprofit management related,48a80f79-c3e2-4eb5-a98d-8a8352607060,Museum Development Officer,Arts & Performance,2026-04-28T07:57:00.172864+00:00,"A bachelor's degree in arts administration, nonprofit management, or related field is often preferred; some positions accept relevant experience in fundraising or community engagement."
8,bachelor s degree arts administration nonprofit management related,4ab6ea6d-20de-4533-80f6-d50d796c574a,Arts Residency Coordinator,Arts & Performance,2026-06-23T04:02:48.068967+00:00,"Bachelor's degree in arts administration, nonprofit management, or related field preferred; experience with program coordination or artist support helpful but not always required."
8,bachelor s degree arts administration nonprofit management related,65caa85a-ff60-4e50-9f02-ef4d1fda08b6,Arts Accessibility Coordinator,Gaming & Esports,2026-04-22T02:52:34.05043+00:00,"A bachelor's degree in arts administration, nonprofit management, or related field is helpful; certification in accessibility standards or disability services strengthens qualifications."
8,bachelor s degree arts administration nonprofit management related,67ab48b9-6ca6-4b57-804f-d7a7fdffa1bb,Artist Residency Coordinator,Arts & Performance,2026-04-27T07:57:44.899938+00:00,"A bachelor's degree in arts administration, nonprofit management, or related field is preferred; relevant internship or volunteer experience in arts organizations can substitute for formal credentials."
8,bachelor s degree arts administration nonprofit management related,797f4d31-a133-4090-925b-9f082c549c40,Arts Grant Administrator,Gaming & Esports,2026-04-22T02:52:34.239097+00:00,"A bachelor's degree in arts administration, nonprofit management, or related field is often preferred, though some positions accept relevant work experience in lieu of formal education."
8,bachelor s degree arts administration nonprofit management related,d20bf9a4-db65-4ce8-801a-e641829eb121,Artist Residency Program Manager,Arts & Performance,2026-06-12T02:33:46.404023+00:00,"A bachelor's degree in arts administration, nonprofit management, or related field is common; relevant internship experience at galleries, museums, or cultural institutions is highly valuable."
8,bachelor s degree arts administration nonprofit management related,ec7e419c-8c37-434f-a9b8-f92289b54ef2,Artist Residency Director,Arts & Performance,2026-04-25T06:08:12.462627+00:00,"Bachelor's degree in arts administration, nonprofit management, or related field preferred; professional experience in arts programming or nonprofit work often substitutes for formal credentials."
7,high school diploma equivalent required positions prefer associate,025e63dc-5be5-4d65-af31-2d717ef50ead,Tourist Information Center Manager,Hospitality & Events,2026-07-02T04:04:04.846982+00:00,High school diploma or equivalent required; some positions prefer associate degree or certification in tourism/hospitality management.
7,high school diploma equivalent required positions prefer associate,03f47792-8b6a-46c4-9ff0-415e183f8407,Tutor Coordinator (Learning Center),Education & Coaching,2026-05-10T01:54:50.253305+00:00,"High school diploma or equivalent required; some positions prefer associate degree or experience in education, tutoring, or student services."
7,high school diploma equivalent required positions prefer associate,6e3254b0-d3eb-472d-bfd6-f7ed66766a85,Quality Control Analyst (Manufacturing),Science & Research,2026-05-29T02:07:17.860169+00:00,"High school diploma or equivalent required; some positions prefer associate degree in quality assurance, engineering, or related field; certification in quality control or Six Sigma is valuable."
7,high school diploma equivalent required positions prefer associate,712d575a-1d0d-4d4a-961f-8c442eb2224b,Lab Technician (Quality Control),Science & Research,2026-07-31T03:30:43.499762+00:00,"High school diploma or equivalent required; some positions prefer an associate's degree in chemistry, biology, or lab science, plus certification in specific testing methods."
7,high school diploma equivalent required positions prefer associate,9ae50f58-54df-44ab-b609-68edf2b15528,Medical Exoskeleton Technician,Healthcare & Medicine,2026-08-12T02:27:15.731711+00:00,"High school diploma or equivalent required; some positions prefer associate degree in biomedical technology, electronics, or mechanical technology, plus manufacturer-specific certification in exoskeleton systems."
7,high school diploma equivalent required positions prefer associate,9ca364a1-4863-44a0-8d41-66f4e98bf87a,Astronomy Technician,Science & Research,2026-06-10T02:15:24.530838+00:00,"High school diploma or equivalent required; some positions prefer associate degree in physics, engineering, or astronomy; hands-on technical certifications are valuable."
7,high school diploma equivalent required positions prefer associate,bbb34a22-5eb4-43f2-b722-30c877d3a521,Restaurant Operations Manager,Hospitality & Events,2026-06-27T04:00:07.728148+00:00,"High school diploma or equivalent required; some positions prefer associate's or bachelor's degree in hospitality management, and food safety certification (ServSafe) is typically mandatory."
7,bachelor s degree social work counseling related field,05a90ae8-71b9-473f-bec2-1b2d991bda07,Prison Reentry Counselor,Social Impact & Nonprofit,2026-05-16T02:00:47.391099+00:00,"A bachelor's degree in social work, counseling, or related field is often preferred; certification in addiction counseling or case management can strengthen credentials, though some nonprofits hire with relevant experience and training."
7,bachelor s degree social work counseling related field,56ba6cfc-3dfc-44d3-88d5-a7594e4872e6,Disability Services Advisor,Social Impact & Nonprofit,2026-07-02T04:04:21.160571+00:00,"A bachelor's degree in social work, counseling, or related field is often preferred; certification in disability services or knowledge of accessibility laws like the ADA is valuable but not always required."
7,bachelor s degree social work counseling related field,6459bbae-15cc-44ef-914e-3f61cf74cf78,Human Trafficking Survivor Advocate,Social Impact & Nonprofit,2026-05-25T02:32:12.050586+00:00,"Bachelor's degree in social work, counseling, or related field preferred; training in trauma-informed care and human trafficking awareness required; some roles accept high school diploma with relevant certification."
7,bachelor s degree social work counseling related field,791ca17e-8be6-4d3d-80a0-015314ec4b35,Veterans Services Counselor,Social Impact & Nonprofit,2026-04-22T02:52:29.646164+00:00,"A bachelor's degree in social work, counseling, or related field is often preferred; some employers accept high school diploma with relevant experience and certifications like the Certified Rehabilitation Counselor credential."
7,bachelor s degree social work counseling related field,975dcc60-f7a8-4faf-982c-6003a7563b30,Victims Advocate,Social Impact & Nonprofit,2026-05-14T02:09:14.851941+00:00,"A bachelor's degree in social work, counseling, or related field is often preferred; some positions require victim advocacy certification or training through state programs."
7,bachelor s degree social work counseling related field,bbfbcbd3-a6b0-43fd-ae81-4af522d00f0b,Housing Advocate,Social Impact & Nonprofit,2026-04-29T01:59:29.207771+00:00,"A bachelor's degree in social work, counseling, or related field is often preferred, though some organizations hire with relevant experience and certifications like CPRP (Certified Peer Recovery Peer)."
7,bachelor s degree social work counseling related field,de28994a-4362-40bc-b019-b6c7f5115b5f,Refugee Resettlement Caseworker,Gaming & Esports,2026-04-22T02:52:31.845128+00:00,"Bachelor's degree in social work, counseling, or related field preferred; certifications in case management and familiarity with refugee services required or developed on the job."
